%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/26/2017	3:39 PM
750.0	14.7	15.3	16.1	16.9	17.8	18.7	19.6	20.5
760.0	14.7	15.3	16.1	17.0	17.8	18.8	19.6	20.6
770.0	14.7	15.3	16.1	17.0	17.9	18.8	19.6	20.6
780.0	14.7	15.3	16.1	17.0	17.9	18.8	19.7	20.6
790.0	14.7	15.4	16.2	17.0	17.9	18.9	19.7	20.7
800.0	14.7	15.4	16.2	17.1	18.0	18.9	19.7	20.7
810.0	14.8	15.4	16.2	17.1	18.0	18.9	19.7	20.7
820.0	14.8	15.4	16.2	17.1	18.0	18.9	19.8	20.7
830.0	14.8	15.4	16.3	17.1	18.0	19.0	19.8	20.8
840.0	14.8	15.4	16.3	17.1	18.0	19.0	19.8	20.8
850.0	14.8	15.5	16.3	17.1	18.1	19.0	19.8	20.8
860.0	14.8	15.5	16.3	17.2	18.1	19.0	19.9	20.9
870.0	14.8	15.5	16.3	17.2	18.1	19.0	19.9	20.9
880.0	14.8	15.5	16.3	17.2	18.1	19.1	19.9	20.9
890.0	14.9	15.5	16.3	17.2	18.1	19.1	19.9	20.9
900.0	14.9	15.5	16.3	17.2	18.1	19.1	19.9	20.9
910.0	14.9	15.5	16.4	17.2	18.2	19.1	20.0	21.0
920.0	14.9	15.5	16.4	17.2	18.2	19.1	20.0	21.0
930.0	14.9	15.5	16.4	17.3	18.2	19.1	20.0	21.0
940.0	14.9	15.5	16.4	17.3	18.2	19.1	20.0	21.0
950.0	14.9	15.6	16.4	17.3	18.2	19.2	20.0	21.0
960.0	14.9	15.6	16.4	17.3	18.2	19.2	20.1	21.1
970.0	14.9	15.6	16.4	17.3	18.2	19.2	20.1	21.1
980.0	14.9	15.6	16.4	17.3	18.3	19.2	20.1	21.1
990.0	14.9	15.6	16.4	17.3	18.3	19.2	20.1	21.1
1000.0	14.9	15.6	16.5	17.3	18.3	19.2	20.1	21.1
1010.0	14.9	15.6	16.5	17.4	18.3	19.2	20.1	21.1
1020.0	14.9	15.6	16.5	17.4	18.3	19.3	20.2	21.2
1030.0	14.9	15.6	16.5	17.4	18.3	19.3	20.2	21.2
1040.0	15.0	15.6	16.5	17.4	18.3	19.3	20.2	21.2
1050.0	15.0	15.6	16.5	17.4	18.3	19.3	20.2	21.2
1060.0	15.0	15.6	16.5	17.4	18.4	19.3	20.2	21.2
1070.0	15.0	15.6	16.5	17.4	18.4	19.3	20.2	21.2
1080.0	15.0	15.6	16.5	17.4	18.4	19.3	20.2	21.2
1090.0	15.0	15.7	16.5	17.4	18.4	19.3	20.2	21.3
1100.0	15.0	15.7	16.5	17.4	18.4	19.3	20.2	21.3
1110.0	15.0	15.7	16.5	17.4	18.4	19.4	20.3	21.3
1120.0	15.0	15.7	16.5	17.4	18.4	19.4	20.3	21.3
1130.0	15.0	15.7	16.5	17.4	18.4	19.4	20.3	21.3
1140.0	15.0	15.7	16.5	17.5	18.4	19.4	20.3	21.3
1150.0	15.0	15.7	16.6	17.5	18.4	19.4	20.3	21.3
1160.0	15.0	15.7	16.6	17.5	18.4	19.4	20.3	21.3
1170.0	15.0	15.7	16.6	17.5	18.4	19.4	20.3	21.3
1180.0	15.0	15.7	16.6	17.5	18.4	19.4	20.3	21.4
1190.0	15.0	15.7	16.6	17.5	18.5	19.4	20.3	21.4
1200.0	15.1	15.7	16.6	17.5	18.5	19.4	20.4	21.4
1210.0	15.0	15.7	16.6	17.5	18.5	19.4	20.4	21.4
1220.0	15.1	15.7	16.6	17.5	18.5	19.4	20.4	21.4
1230.0	15.1	15.7	16.6	17.5	18.5	19.4	20.4	21.4
1240.0	15.1	15.7	16.6	17.5	18.5	19.4	20.4	21.4
1250.0	15.1	15.7	16.6	17.5	18.5	19.5	20.4	21.4
1260.0	15.1	15.7	16.6	17.5	18.5	19.5	20.4	21.4
1270.0	15.0	15.7	16.6	17.5	18.5	19.5	20.4	21.4
1280.0	15.1	15.7	16.6	17.5	18.5	19.5	20.4	21.4
1290.0	15.1	15.7	16.6	17.5	18.5	19.5	20.4	21.5
1300.0	15.1	15.8	16.6	17.6	18.5	19.5	20.4	21.5
1310.0	15.1	15.8	16.6	17.6	18.5	19.5	20.4	21.5
1320.0	15.1	15.7	16.6	17.5	18.5	19.5	20.4	21.5
1330.0	15.1	15.8	16.6	17.6	18.5	19.5	20.4	21.5
1340.0	15.1	15.8	16.6	17.6	18.6	19.5	20.5	21.5
1350.0	15.1	15.8	16.6	17.6	18.5	19.5	20.4	21.5
1360.0	15.1	15.8	16.6	17.6	18.6	19.5	20.5	21.5
1370.0	15.1	15.8	16.6	17.6	18.6	19.5	20.5	21.5
