%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/18/2018	1:31 PM
750.0	12.1	13.0	14.1	15.1	16.2	17.2	18.3	19.4
760.0	12.1	13.0	14.1	15.1	16.2	17.3	18.4	19.5
770.0	12.1	13.1	14.1	15.2	16.3	17.3	18.5	19.6
780.0	12.1	13.1	14.2	15.2	16.3	17.4	18.5	19.6
790.0	12.2	13.1	14.2	15.2	16.4	17.4	18.6	19.7
800.0	12.2	13.2	14.3	15.3	16.4	17.5	18.6	19.8
810.0	12.2	13.2	14.3	15.3	16.5	17.5	18.7	19.8
820.0	12.2	13.2	14.3	15.4	16.5	17.6	18.7	19.9
830.0	12.2	13.2	14.3	15.4	16.6	17.6	18.8	19.9
840.0	12.3	13.3	14.4	15.4	16.6	17.7	18.8	20.0
850.0	12.3	13.3	14.4	15.5	16.6	17.7	18.9	20.1
860.0	12.3	13.3	14.4	15.5	16.7	17.8	18.9	20.1
870.0	12.3	13.3	14.5	15.6	16.7	17.8	19.0	20.2
880.0	12.3	13.4	14.5	15.6	16.8	17.9	19.1	20.2
890.0	12.4	13.4	14.5	15.6	16.8	17.9	19.1	20.3
900.0	12.4	13.4	14.6	15.7	16.9	18.0	19.2	20.3
910.0	12.4	13.5	14.6	15.7	16.9	18.0	19.2	20.4
920.0	12.4	13.5	14.6	15.7	16.9	18.0	19.2	20.4
930.0	12.4	13.5	14.7	15.8	17.0	18.1	19.3	20.5
940.0	12.5	13.5	14.7	15.8	17.0	18.1	19.3	20.5
950.0	12.5	13.5	14.7	15.8	17.1	18.2	19.4	20.6
960.0	12.5	13.6	14.7	15.8	17.1	18.2	19.4	20.6
970.0	12.5	13.6	14.8	15.9	17.1	18.3	19.5	20.7
980.0	12.5	13.6	14.8	15.9	17.1	18.3	19.5	20.7
990.0	12.5	13.6	14.8	15.9	17.2	18.3	19.5	20.8
1000.0	12.5	13.6	14.8	16.0	17.2	18.4	19.6	20.8
1010.0	12.6	13.7	14.9	16.0	17.2	18.4	19.6	20.9
1020.0	12.6	13.7	14.9	16.0	17.3	18.4	19.7	20.9
1030.0	12.6	13.7	14.9	16.1	17.3	18.5	19.7	20.9
1040.0	12.6	13.7	14.9	16.1	17.3	18.5	19.7	21.0
1050.0	12.6	13.7	14.9	16.1	17.4	18.5	19.8	21.0
1060.0	12.6	13.7	15.0	16.1	17.4	18.6	19.8	21.1
1070.0	12.6	13.8	15.0	16.1	17.4	18.6	19.8	21.1
1080.0	12.6	13.8	15.0	16.2	17.4	18.6	19.9	21.1
1090.0	12.7	13.8	15.0	16.2	17.5	18.6	19.9	21.2
1100.0	12.7	13.8	15.0	16.2	17.5	18.7	19.9	21.2
1110.0	12.7	13.8	15.1	16.2	17.5	18.7	20.0	21.2
1120.0	12.7	13.9	15.1	16.3	17.6	18.7	20.0	21.3
1130.0	12.7	13.9	15.1	16.3	17.6	18.8	20.0	21.3
1140.0	12.7	13.9	15.1	16.3	17.6	18.8	20.1	21.3
1150.0	12.8	13.9	15.1	16.3	17.6	18.8	20.1	21.4
1160.0	12.8	13.9	15.2	16.4	17.7	18.8	20.1	21.4
