%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83065.933,301.922,0.958,25.098,301.880,298.237,-6.053,-3.344,-1.069,-1.879,0.108,-3.632,-4.591,-5.244,-2.679,0.104,1.479,-4.778,1.990,0.209,-1.969,-3.827,-3.856,28.385,-12.389,-1.353,37.979,-21.047
83061.902,301.922,0.958,25.102,301.959,298.557,-6.053,-3.232,-1.282,-0.522,-0.324,-3.320,-4.164,-5.458,-1.898,0.313,2.219,-4.991,1.780,0.837,-1.866,-3.939,-3.867,28.347,-12.389,-1.348,37.995,-21.057
83069.965,301.922,0.959,25.101,301.959,298.717,-5.728,-3.009,-1.069,-0.626,0.216,-4.254,-4.698,-4.280,-2.791,0.626,2.219,-4.460,2.409,0.628,-1.451,-4.164,-3.888,28.347,-12.369,-1.343,37.995,-21.047
83069.965,301.922,0.959,25.095,301.801,298.397,-5.512,-2.563,-1.175,-0.522,0.433,-3.113,-5.232,-4.708,-2.568,-0.625,2.007,-5.097,1.885,-0.209,-2.280,-3.827,-3.856,28.327,-12.338,-1.339,37.979,-21.068
83065.933,301.923,0.958,25.095,301.801,298.877,-7.134,-3.344,-1.389,-1.357,-0.864,-4.358,-4.485,-5.458,-2.456,-0.000,1.479,-4.885,2.094,0.000,-1.969,-3.714,-3.877,28.327,-12.298,-1.334,38.012,-21.047
83061.902,301.920,0.958,25.102,301.959,298.397,-5.837,-4.347,-1.496,-0.522,-0.216,-3.943,-3.951,-5.136,-2.568,-0.000,2.324,-6.159,2.199,0.942,-1.762,-3.714,-3.867,28.347,-12.257,-1.329,37.979,-21.047
83061.902,301.922,0.958,25.106,302.038,298.557,-6.053,-2.341,-1.923,-0.522,0.108,-3.943,-4.805,-4.387,-2.233,-0.313,2.007,-4.141,1.571,0.628,-1.969,-4.277,-3.867,28.327,-12.247,-1.324,37.995,-21.068
83065.933,301.920,0.958,25.105,302.038,298.717,-6.161,-2.898,-0.962,-1.252,-0.000,-3.839,-5.232,-5.351,-2.568,-0.208,1.268,-4.778,2.094,-0.627,-1.969,-3.602,-3.856,28.347,-12.186,-1.319,37.979,-21.047
83065.933,301.917,0.958,25.101,301.959,298.557,-5.945,-3.455,-1.496,-0.731,-0.432,-4.150,-4.805,-4.922,-2.456,0.417,1.902,-4.566,1.990,0.733,-2.280,-3.264,-3.888,28.366,-12.145,-1.316,37.979,-21.047
83061.902,301.925,0.958,25.106,302.038,298.717,-5.945,-2.675,-1.069,-0.731,0.324,-4.047,-3.844,-4.387,-2.567,0.417,2.324,-4.778,2.199,0.837,-1.762,-4.727,-3.888,28.327,-12.115,-1.311,37.979,-21.057
83065.933,301.926,0.958,25.108,302.117,298.397,-6.377,-2.675,-1.817,-0.417,0.324,-3.528,-5.019,-4.708,-1.674,-0.521,2.007,-4.885,2.199,0.000,-1.658,-3.714,-3.877,28.347,-12.064,-1.305,37.979,-21.057
83069.965,301.922,0.959,25.101,301.959,298.717,-6.593,-3.455,-1.496,-1.148,-0.324,-3.632,-4.378,-5.565,-2.456,0.313,0.845,-4.778,1.885,-0.209,-2.591,-4.277,-3.867,28.404,-12.003,-1.301,37.979,-21.047
83069.965,301.920,0.959,25.104,302.038,298.717,-5.945,-4.235,-1.282,-0.626,-0.540,-3.735,-4.912,-5.029,-2.567,0.209,2.007,-5.946,1.989,0.837,-1.866,-3.827,-3.867,28.404,-11.952,-1.296,37.995,-21.037
83057.870,301.922,0.958,25.103,301.959,298.397,-5.945,-2.563,-1.069,-0.522,0.433,-3.735,-4.164,-4.387,-2.009,0.000,2.218,-4.354,1.675,0.523,-2.073,-4.164,-3.856,28.424,-11.871,-1.291,37.995,-21.047
83065.933,301.923,0.958,25.105,302.038,298.717,-6.269,-3.232,-1.175,-1.044,0.108,-3.839,-4.912,-5.351,-1.898,0.104,1.796,-4.460,2.722,-0.418,-1.762,-3.489,-3.867,28.404,-11.810,-1.287,37.963,-21.047
83061.902,301.922,0.958,25.106,302.038,298.717,-5.620,-2.898,-1.069,-0.731,-0.324,-3.632,-4.058,-5.029,-2.009,0.626,2.641,-4.247,1.885,0.733,-2.073,-3.264,-3.877,28.424,-11.749,-1.283,37.995,-21.057
83065.933,301.922,0.958,25.108,302.117,298.717,-5.511,-2.898,-1.389,-0.522,-0.000,-3.943,-4.698,-4.173,-3.014,0.313,2.007,-4.672,1.885,0.314,-1.451,-4.164,-3.846,28.481,-11.668,-1.279,37.979,-21.068
83065.933,301.923,0.958,25.105,302.038,298.397,-5.619,-1.672,-1.923,-0.731,0.433,-3.632,-4.485,-4.815,-1.898,-0.729,1.796,-4.460,2.303,0.105,-1.555,-3.489,-3.867,28.501,-11.627,-1.274,37.979,-21.057
83065.933,301.923,0.958,25.102,301.959,298.717,-7.024,-3.232,-0.748,-1.670,-0.108,-4.047,-4.378,-5.029,-2.790,-0.208,1.056,-4.885,1.466,0.105,-2.488,-4.277,-3.856,28.558,-11.546,-1.270,37.979,-21.037
83065.933,301.918,0.958,25.105,302.038,298.397,-5.511,-3.901,-1.710,-0.835,-0.432,-3.943,-4.698,-4.708,-2.679,-0.104,2.007,-5.734,1.989,0.105,-1.762,-4.052,-3.867,28.558,-11.485,-1.265,38.012,-21.068
83065.933,301.922,0.958,25.105,302.038,298.557,-5.403,-2.786,-2.030,-0.939,0.324,-4.254,-4.805,-5.136,-2.121,0.104,1.585,-4.778,1.256,0.000,-1.969,-4.614,-3.867,28.578,-11.424,-1.260,37.979,-21.068
83061.902,301.922,0.958,25.109,302.117,298.397,-5.836,-3.121,-1.496,-1.461,-0.648,-3.943,-5.019,-4.922,-2.232,-0.208,1.162,-5.309,2.408,-0.522,-1.658,-4.389,-3.867,28.597,-11.373,-1.256,37.979,-21.047
