%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82614.417,301.836,0.954,24.935,296.425,294.752,-6.917,-3.567,-2.458,-2.087,-1.187,-5.707,-5.980,-5.565,-4.465,-0.938,0.739,-6.053,1.256,-0.836,-3.006,-5.965,-6.636,-544.798,-289.718,14.557,60.044,-30.029
82626.511,301.836,0.954,24.933,296.425,294.752,-7.674,-4.012,-2.458,-1.983,-1.187,-4.670,-6.834,-6.314,-3.572,-1.667,1.056,-5.946,1.466,-1.254,-3.317,-4.952,-6.615,-544.798,-289.718,14.557,60.028,-30.009
82614.417,301.836,0.954,24.938,296.504,294.752,-7.134,-5.015,-2.138,-1.879,-0.756,-4.151,-5.125,-5.993,-3.460,-0.938,0.317,-5.415,0.942,-0.522,-3.317,-5.290,-6.615,-544.798,-289.718,14.557,60.044,-30.029
82622.480,301.836,0.954,24.937,296.504,294.912,-7.458,-6.019,-2.993,-2.296,-1.619,-5.500,-6.300,-5.565,-4.353,-1.146,0.845,-6.371,1.466,-1.045,-2.488,-5.177,-6.636,-544.798,-289.718,14.557,60.044,-29.998
82618.448,301.833,0.954,24.934,296.425,294.912,-7.350,-3.789,-3.313,-2.088,-0.432,-5.189,-5.873,-5.350,-2.902,-1.563,0.528,-5.840,0.523,-0.731,-3.420,-6.078,-6.615,-544.798,-289.718,14.557,60.044,-30.019
82622.480,301.835,0.954,24.930,296.346,294.912,-7.242,-4.124,-2.351,-2.296,-0.972,-4.670,-5.873,-5.565,-3.349,-0.417,0.845,-5.628,1.885,-1.254,-2.488,-4.840,-6.615,-544.798,-289.718,14.557,60.028,-30.029
82622.480,301.835,0.954,24.937,296.504,295.072,-7.134,-3.789,-2.458,-1.670,-1.403,-5.396,-5.766,-6.635,-3.572,-0.938,0.845,-6.053,0.838,-0.731,-4.042,-5.740,-6.605,-544.798,-289.718,14.557,60.044,-30.009
82618.448,301.836,0.954,24.931,296.346,294.912,-7.025,-4.681,-2.458,-1.775,-0.540,-5.604,-5.980,-5.457,-4.241,-0.417,1.162,-5.840,1.675,-1.045,-2.591,-5.402,-6.615,-544.798,-289.718,14.557,60.028,-30.029
82630.543,301.838,0.954,24.936,296.504,294.912,-7.134,-3.455,-2.458,-1.461,-0.756,-4.774,-5.980,-5.672,-3.796,-2.292,0.845,-6.159,0.733,-0.940,-3.213,-5.177,-6.605,-544.798,-289.718,14.557,60.044,-30.009
82622.480,301.836,0.954,24.934,296.425,294.912,-7.890,-4.235,-2.458,-2.714,-1.079,-5.292,-5.552,-6.207,-3.572,-0.834,0.106,-5.946,1.361,-1.358,-3.109,-5.402,-6.626,-544.798,-289.718,14.557,60.044,-30.019
82626.511,301.836,0.954,24.933,296.425,294.912,-7.458,-5.350,-3.099,-2.088,-2.051,-5.500,-6.086,-6.528,-3.907,-1.771,1.162,-6.584,1.256,-1.045,-3.317,-4.727,-6.605,-544.798,-289.718,14.557,60.060,-29.998
82622.480,301.836,0.954,24.937,296.504,294.912,-7.025,-4.235,-2.779,-2.192,-1.079,-6.123,-6.086,-5.457,-3.796,-1.563,0.423,-5.415,0.523,-0.836,-3.213,-5.402,-6.615,-544.798,-289.718,14.557,59.995,-30.009
82626.511,301.836,0.954,24.936,296.504,294.752,-7.025,-3.678,-2.138,-1.253,-0.216,-4.047,-6.086,-5.243,-3.349,-1.250,0.317,-5.628,1.570,-1.254,-3.006,-4.614,-6.626,-544.798,-289.718,14.557,60.011,-30.019
82626.511,301.835,0.954,24.936,296.504,294.592,-7.782,-4.124,-2.458,-1.670,-0.972,-5.085,-5.873,-6.956,-3.684,-1.042,0.211,-6.371,0.733,-0.836,-2.902,-5.290,-6.626,-544.798,-289.718,14.557,60.044,-30.009
82630.543,301.836,0.954,24.929,296.346,294.592,-6.809,-4.793,-2.351,-2.296,-0.756,-5.396,-5.659,-5.136,-4.131,-1.250,1.373,-5.734,0.733,-0.209,-3.006,-5.740,-6.647,-544.798,-289.718,14.557,60.060,-30.019
82614.417,301.835,0.954,24.932,296.346,294.912,-7.242,-4.681,-3.420,-1.879,-1.079,-5.396,-5.552,-5.243,-2.679,-1.771,1.056,-5.203,1.256,-0.522,-2.695,-4.840,-6.636,-544.798,-289.718,14.557,60.044,-30.019
82630.543,301.841,0.954,24.926,296.267,294.912,-6.701,-4.012,-2.138,-1.983,-0.972,-4.981,-6.300,-5.886,-4.019,-1.355,-0.105,-6.584,0.733,-1.776,-3.109,-5.627,-6.647,-544.798,-289.718,14.557,60.011,-30.019
82618.448,301.838,0.954,24.928,296.267,294.432,-7.674,-4.793,-2.672,-1.983,-1.511,-5.085,-6.086,-6.421,-3.684,-0.834,0.739,-6.584,0.838,-0.522,-3.835,-5.177,-6.647,-544.798,-289.718,14.557,60.044,-30.019
82630.543,301.836,0.954,24.926,296.267,294.592,-6.701,-4.235,-3.206,-2.192,-0.756,-5.292,-5.873,-5.993,-3.796,-0.834,1.056,-6.053,1.152,-0.836,-3.420,-5.515,-6.626,-544.798,-289.718,14.557,60.028,-30.019
82622.480,301.839,0.954,24.931,296.346,294.592,-7.025,-4.012,-3.206,-2.714,-0.972,-4.981,-6.086,-5.886,-3.126,-2.188,1.268,-6.159,1.047,-1.149,-3.213,-4.614,-6.657,-544.798,-289.718,14.557,60.060,-29.988
82622.480,301.835,0.954,24.930,296.346,294.592,-7.998,-4.347,-2.886,-2.400,-0.972,-4.981,-5.659,-5.350,-3.907,-1.146,0.000,-6.265,1.466,-1.045,-3.006,-6.078,-6.647,-544.798,-289.718,14.557,60.044,-30.009
82630.543,301.836,0.954,24.926,296.267,294.432,-7.350,-4.570,-2.779,-2.296,-1.511,-5.085,-5.552,-5.993,-3.237,-1.250,1.584,-6.584,1.047,-0.418,-2.798,-4.952,-6.657,-544.798,-289.718,14.557,60.060,-30.029
82618.448,301.836,0.954,24.931,296.346,294.432,-6.593,-3.678,-2.138,-1.879,-0.432,-5.396,-5.019,-5.993,-3.237,-1.459,0.211,-5.840,1.152,-1.045,-3.317,-5.852,-6.657,-544.798,-289.718,14.557,60.044,-29.998
82630.543,301.836,0.954,24.926,296.267,294.112,-7.350,-4.458,-3.420,-2.400,-0.972,-4.774,-6.513,-5.672,-3.461,-1.667,0.634,-6.159,0.942,-1.358,-3.006,-5.402,-6.657,-544.798,-289.718,14.557,60.028,-30.029
82626.511,301.835,0.954,24.933,296.425,294.272,-7.782,-4.235,-2.672,-1.566,-0.972,-4.877,-5.446,-6.635,-3.349,-0.625,1.162,-6.159,1.152,-0.522,-3.109,-5.627,-6.647,-544.798,-289.718,14.557,60.028,-30.029
82626.511,301.836,0.954,24.927,296.267,294.272,-6.701,-4.904,-2.993,-2.296,-0.864,-5.500,-5.873,-5.350,-3.683,-1.146,1.373,-6.159,1.152,-0.209,-2.280,-5.065,-6.688,-544.798,-289.718,14.557,60.044,-29.998
82626.511,301.838,0.954,24.917,296.030,293.952,-7.133,-4.124,-2.886,-1.566,-0.432,-5.189,-5.766,-5.457,-2.790,-1.563,0.739,-6.159,1.047,-0.836,-3.524,-5.515,-6.678,-544.798,-289.718,14.557,60.044,-30.019
82618.448,301.835,0.954,24.924,296.188,294.112,-7.458,-3.789,-2.244,-2.609,-0.864,-4.774,-6.407,-5.672,-3.460,-1.355,-0.000,-6.265,0.942,-1.672,-2.488,-5.290,-6.678,-544.798,-289.718,14.557,60.028,-30.029
82634.574,301.835,0.954,24.925,296.267,294.112,-6.701,-4.458,-2.993,-1.774,-1.619,-5.189,-6.300,-5.886,-3.572,-1.042,1.162,-5.946,0.942,-0.836,-3.835,-4.727,-6.709,-544.798,-289.718,14.557,60.011,-30.009
