%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83839.961,298.984,0.977,25.000,305.286,303.542,-8.322,-4.681,-3.206,-2.296,-1.943,-5.707,-6.620,-6.314,-3.572,-2.605,0.000,-6.690,-0.105,-1.776,-4.146,-5.966,0.017,-544.798,-289.718,14.557,150.075,-40.012
83848.024,298.985,0.977,24.999,305.286,303.542,-9.079,-5.461,-2.886,-3.236,-2.051,-5.811,-6.727,-6.421,-4.465,-1.563,-0.738,-6.796,0.314,-1.985,-3.628,-5.741,-0.004,-544.798,-289.718,14.557,150.092,-40.012
83852.055,298.984,0.977,24.995,305.207,303.702,-7.782,-5.461,-3.100,-2.610,-2.051,-5.811,-6.941,-6.314,-5.247,-1.876,-0.105,-7.752,0.105,-1.567,-3.939,-6.078,-0.004,-544.798,-289.718,14.557,150.108,-40.002
83856.087,298.984,0.977,25.001,305.365,303.702,-8.539,-4.681,-4.062,-2.923,-1.727,-6.330,-6.513,-6.528,-3.572,-1.876,-0.422,-6.159,-0.105,-1.254,-3.213,-5.516,0.007,-544.798,-289.718,14.557,150.075,-40.012
83843.993,298.984,0.977,25.003,305.365,303.862,-8.322,-4.681,-2.993,-2.505,-2.051,-5.085,-7.154,-6.100,-4.131,-1.563,0.317,-6.053,0.942,-1.567,-3.006,-4.728,-0.014,-544.798,-289.718,14.557,150.108,-40.012
83843.993,298.985,0.977,25.003,305.365,303.542,-7.890,-4.235,-2.565,-1.566,-1.079,-4.774,-5.659,-6.421,-3.684,-1.355,0.106,-5.946,0.628,-1.567,-3.731,-5.741,0.007,-544.798,-289.718,14.557,150.075,-40.022
83852.055,298.984,0.977,25.005,305.444,303.702,-8.214,-5.907,-4.062,-2.610,-1.511,-5.501,-6.086,-6.314,-4.354,-1.980,0.317,-7.114,0.314,-1.567,-3.213,-5.966,0.007,-544.798,-289.718,14.557,150.059,-40.002
83848.024,298.985,0.977,25.002,305.365,303.542,-7.890,-4.681,-3.527,-3.027,-1.187,-6.123,-6.940,-5.778,-3.572,-2.188,0.211,-6.159,0.314,-1.045,-3.109,-5.291,0.017,-544.798,-289.718,14.557,150.092,-40.022
83848.024,298.984,0.977,25.002,305.365,303.382,-7.566,-4.458,-2.565,-2.192,-1.187,-5.293,-6.620,-6.100,-3.684,-1.146,0.106,-6.159,0.942,-1.985,-3.524,-5.403,0.017,-544.798,-289.718,14.557,150.075,-40.012
83852.055,298.984,0.977,25.002,305.365,303.702,-8.430,-4.904,-2.886,-2.610,-1.727,-5.812,-6.513,-6.956,-3.907,-1.771,0.528,-6.583,0.419,-1.358,-4.457,-6.416,-0.004,-544.798,-289.718,14.557,150.075,-40.012
