%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82537.821,301.602,0.953,25.011,298.195,177.999,-7.565,-4.570,-3.526,-2.192,-0.864,-6.018,-6.193,-5.672,-3.683,-1.459,0.317,-5.946,0.314,-0.940,-3.109,-5.515,-6.282,3.184,1.994,0.093,210.009,-0.005
82541.852,301.602,0.953,25.011,298.195,177.358,-7.241,-4.124,-2.244,-2.401,-1.511,-4.773,-6.407,-5.672,-3.907,-1.146,0.423,-6.477,0.838,-1.567,-3.213,-5.740,-6.313,3.184,2.004,0.090,210.025,-0.005
82541.852,301.601,0.953,25.014,298.274,176.558,-7.889,-4.458,-2.672,-2.192,-1.187,-5.084,-5.873,-6.742,-3.460,-1.459,-0.000,-6.053,1.047,-0.940,-3.317,-4.840,-6.303,3.165,2.014,0.090,210.009,-0.005
82545.883,301.599,0.953,25.007,298.116,176.078,-7.024,-4.681,-2.886,-2.087,-1.187,-5.707,-6.193,-5.672,-3.907,-1.667,0.845,-6.584,0.733,-0.522,-3.317,-5.515,-6.282,3.203,2.055,0.088,210.009,-0.015
82537.821,301.602,0.953,25.008,298.116,175.757,-7.457,-4.012,-3.527,-1.670,-1.079,-4.669,-5.552,-5.993,-3.014,-1.875,0.951,-5.522,0.838,-0.836,-2.902,-4.502,-6.282,3.203,2.085,0.087,209.993,-0.015
82537.821,301.602,0.953,25.008,298.116,174.797,-7.349,-4.458,-2.993,-2.714,-1.187,-4.981,-5.659,-6.100,-3.795,-0.729,0.106,-5.309,1.256,-0.522,-2.591,-4.952,-6.303,3.145,2.126,0.086,210.009,-0.015
82537.821,301.602,0.953,25.005,298.037,174.637,-6.808,-4.681,-2.565,-1.566,-1.727,-4.877,-6.193,-5.993,-3.572,-1.146,0.951,-6.796,0.628,-0.836,-3.006,-4.727,-6.313,3.107,2.136,0.085,209.993,-0.005
82537.821,301.598,0.953,25.008,298.116,173.836,-7.349,-4.235,-2.886,-1.879,-0.432,-5.189,-5.766,-5.136,-3.460,-1.042,1.056,-5.734,0.628,-0.731,-2.902,-5.627,-6.303,3.126,2.146,0.085,209.993,-0.015
82533.789,301.601,0.953,25.008,298.116,173.196,-6.916,-3.790,-2.672,-1.879,-1.295,-4.981,-5.873,-5.993,-3.125,-1.250,1.056,-5.734,1.361,-1.776,-3.006,-4.502,-6.293,3.126,2.187,0.083,210.009,-0.005
82541.852,301.601,0.953,25.007,298.116,172.876,-7.997,-4.570,-2.993,-1.983,-0.972,-4.877,-5.552,-7.170,-4.018,-1.250,0.423,-5.946,0.733,-0.731,-3.317,-5.177,-6.293,3.107,2.187,0.082,210.025,0.005
