%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83065.933,301.652,0.959,24.991,299.571,276.098,-6.592,-3.009,-1.817,-1.252,-0.216,-4.358,-4.485,-4.922,-1.674,-0.104,1.901,-4.672,1.780,0.209,-1.866,-3.827,-2.513,-544.798,-289.718,14.557,33.082,-18.019
83073.996,301.654,0.959,24.993,299.650,275.938,-5.836,-2.563,-1.175,-0.939,-0.324,-3.632,-5.019,-4.494,-2.232,0.209,2.218,-4.566,2.303,-0.209,-2.177,-4.727,-2.503,-544.798,-289.718,14.557,33.099,-18.019
83057.870,301.656,0.959,24.992,299.571,275.618,-6.592,-3.790,-1.710,-0.731,-0.648,-3.943,-4.698,-5.672,-2.456,0.209,2.324,-4.141,2.303,0.942,-1.969,-3.602,-2.482,-544.798,-289.718,14.557,33.050,-18.040
83065.933,301.657,0.959,24.995,299.650,275.458,-5.728,-3.232,-1.603,-0.626,0.541,-4.150,-4.485,-4.922,-3.460,0.000,2.113,-4.778,1.780,0.105,-1.969,-4.277,-2.503,-544.798,-289.718,14.557,33.082,-18.030
83065.933,301.656,0.959,24.991,299.571,275.458,-6.268,-3.009,-2.137,-0.939,0.000,-4.047,-4.485,-5.458,-2.456,-0.833,1.479,-4.778,1.675,-0.000,-2.384,-3.489,-2.492,-544.798,-289.718,14.557,33.082,-18.030
83069.965,301.654,0.959,24.987,299.492,275.618,-6.700,-3.567,-1.603,-1.566,-0.540,-4.150,-5.125,-5.030,-2.679,0.313,0.951,-4.460,1.571,-0.104,-1.866,-3.827,-2.513,-544.798,-289.718,14.557,33.082,-18.040
83073.996,301.654,0.959,24.990,299.571,275.778,-5.620,-3.901,-1.496,-0.626,-0.972,-4.254,-4.485,-5.030,-2.456,-0.417,2.113,-5.522,1.466,0.105,-2.384,-3.939,-2.492,-544.798,-289.718,14.557,33.099,-18.019
83065.933,301.659,0.959,24.995,299.650,275.778,-5.728,-3.232,-2.458,-1.461,-0.108,-4.565,-4.805,-5.458,-2.567,-0.417,1.690,-4.672,1.571,-0.104,-1.969,-4.840,-2.492,-544.798,-289.718,14.557,33.066,-18.030
83061.902,301.657,0.959,24.985,299.413,275.618,-6.376,-3.344,-1.496,-1.148,-0.432,-3.632,-5.339,-5.244,-2.232,-0.833,2.007,-4.885,2.303,-0.104,-2.280,-4.389,-2.492,-544.798,-289.718,14.557,33.066,-18.019
83073.996,301.654,0.959,24.987,299.492,275.458,-6.808,-3.121,-0.962,-0.939,0.000,-4.047,-4.164,-5.458,-2.679,0.000,1.796,-4.778,2.199,0.419,-1.969,-3.714,-2.472,-544.798,-289.718,14.557,33.099,-18.040
83069.965,301.656,0.959,24.991,299.571,275.298,-5.728,-3.455,-1.710,-1.148,0.108,-4.150,-4.378,-4.601,-2.456,0.209,2.641,-5.628,2.094,0.419,-2.280,-4.277,-2.492,-544.798,-289.718,14.557,33.082,-18.030
83061.902,301.654,0.959,24.992,299.571,275.458,-6.808,-3.344,-2.458,-1.148,-0.432,-4.462,-4.805,-5.565,-2.344,-1.146,1.796,-4.778,1.152,0.837,-2.177,-3.939,-2.482,-544.798,-289.718,14.557,33.066,-18.030
83073.996,301.652,0.959,24.987,299.492,275.618,-6.484,-3.455,-1.496,-1.879,-0.432,-4.047,-5.232,-5.779,-2.567,-0.104,1.056,-5.309,1.675,0.314,-2.280,-4.052,-2.482,-544.798,-289.718,14.557,33.082,-18.040
83057.870,301.654,0.959,24.992,299.571,275.618,-6.700,-3.567,-1.496,-0.835,-0.972,-3.839,-4.805,-5.244,-2.121,0.313,1.690,-5.203,1.885,0.105,-2.799,-4.614,-2.482,-544.798,-289.718,14.557,33.066,-18.030
83065.933,301.656,0.959,24.988,299.492,275.298,-5.944,-3.567,-1.710,-1.148,0.433,-4.358,-5.019,-5.029,-2.121,-0.104,1.479,-4.247,1.571,0.419,-2.177,-4.952,-2.482,-544.798,-289.718,14.557,33.099,-18.040
83078.027,301.651,0.959,24.986,299.492,275.618,-6.916,-2.452,-1.710,-1.252,0.324,-3.632,-5.446,-5.137,-2.121,-0.625,1.901,-5.309,1.571,-0.313,-2.177,-3.376,-2.472,-544.798,-289.718,14.557,33.082,-18.040
83069.965,301.657,0.959,24.987,299.492,275.778,-6.484,-3.009,-1.175,-1.461,0.541,-3.943,-4.271,-5.244,-2.344,0.626,1.585,-4.247,2.094,0.314,-2.073,-4.052,-2.472,-544.798,-289.718,14.557,33.082,-18.030
83073.996,301.652,0.959,24.990,299.571,275.618,-5.728,-3.567,-1.603,-0.939,0.216,-4.150,-4.912,-4.387,-3.125,-0.313,2.007,-6.159,1.675,-0.104,-2.280,-3.939,-2.472,-544.798,-289.718,14.557,33.066,-18.030
83065.933,301.656,0.959,24.988,299.492,275.778,-6.160,-2.786,-2.351,-1.148,-0.324,-4.980,-4.591,-4.815,-2.567,-0.834,1.690,-4.672,1.256,0.209,-1.555,-3.939,-2.461,-544.798,-289.718,14.557,33.066,-18.040
83065.933,301.652,0.959,24.988,299.492,275.938,-6.592,-3.121,-1.282,-1.566,-0.324,-4.047,-5.019,-4.922,-2.121,0.313,1.268,-5.416,1.675,-0.731,-1.866,-4.277,-2.461,-544.798,-289.718,14.557,33.066,-18.030
83065.933,301.654,0.959,24.985,299.413,275.778,-6.268,-3.009,-1.069,-0.835,-0.972,-3.735,-4.378,-5.244,-2.790,0.522,1.901,-4.460,1.675,1.047,-2.384,-3.827,-2.472,-544.798,-289.718,14.557,33.099,-18.040
83069.965,301.656,0.959,24.984,299.413,276.098,-6.376,-3.121,-2.030,-0.522,0.216,-4.565,-4.378,-5.351,-2.679,0.000,1.796,-4.885,2.303,0.105,-1.866,-4.277,-2.492,-544.798,-289.718,14.557,33.099,-18.040
83073.996,301.652,0.959,24.987,299.492,275.778,-5.511,-2.675,-1.817,-0.626,0.324,-3.632,-5.125,-4.494,-1.898,-0.521,2.007,-4.141,2.827,0.314,-2.073,-3.602,-2.482,-544.798,-289.718,14.557,33.099,-18.009
83069.965,301.656,0.959,24.984,299.413,276.418,-6.376,-3.009,-1.603,-0.731,-0.324,-3.424,-4.058,-5.136,-2.456,0.522,1.162,-4.354,1.989,0.209,-1.866,-4.277,-2.472,-544.798,-289.718,14.557,33.082,-18.019
83069.965,301.652,0.959,24.981,299.334,275.938,-5.728,-4.012,-1.496,-0.835,-0.216,-3.943,-4.164,-5.136,-2.790,0.209,1.901,-6.159,2.303,0.209,-1.866,-4.052,-2.482,-544.798,-289.718,14.557,33.066,-18.019
83069.965,301.652,0.959,24.984,299.413,276.098,-5.836,-2.675,-2.351,-0.731,-0.000,-4.565,-5.019,-4.815,-1.786,-0.313,1.585,-5.203,0.838,-0.104,-2.073,-4.727,-2.503,-544.798,-289.718,14.557,33.066,-18.019
83078.027,301.654,0.959,24.983,299.413,276.258,-6.700,-3.232,-1.710,-1.044,-0.216,-3.632,-5.019,-4.922,-2.456,-0.208,1.479,-5.416,1.989,-0.522,-1.658,-4.052,-2.461,-544.798,-289.718,14.557,33.082,-18.019
83073.996,301.652,0.959,24.987,299.492,276.098,-5.944,-2.675,-1.389,-0.417,-0.864,-4.254,-4.164,-5.779,-2.679,-0.208,1.901,-5.203,1.571,0.628,-2.280,-4.164,-2.482,-544.798,-289.718,14.557,33.082,-18.040
