%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83033.682,302.055,0.958,24.970,298.553,295.681,-6.268,-3.344,-1.069,-0.626,-0.756,-3.839,-4.591,-5.029,-2.456,0.522,1.901,-4.566,1.989,0.209,-2.384,-3.602,-4.367,-544.798,-289.718,14.557,43.271,-18.066
83041.745,302.057,0.958,24.969,298.553,295.521,-5.944,-3.009,-1.496,-1.774,-0.540,-4.565,-4.591,-5.137,-3.460,-0.000,1.373,-4.885,1.989,0.733,-1.969,-4.840,-4.367,-544.798,-289.718,14.557,43.287,-18.056
83041.745,302.059,0.958,24.972,298.632,295.841,-5.836,-2.563,-1.389,-0.835,-0.432,-3.735,-5.232,-5.029,-2.344,-1.042,2.430,-5.309,1.780,-0.209,-2.488,-3.939,-4.377,-544.798,-289.718,14.557,43.287,-18.056
83033.682,302.055,0.958,24.977,298.711,295.681,-6.916,-4.124,-1.496,-1.252,-0.648,-3.632,-4.058,-5.351,-2.567,0.209,1.373,-4.885,1.989,0.209,-2.177,-3.939,-4.346,-544.798,-289.718,14.557,43.271,-18.077
83041.745,302.054,0.958,24.972,298.632,295.681,-5.944,-4.124,-1.710,-0.939,-0.432,-3.943,-4.912,-4.922,-2.679,-0.208,1.584,-5.097,1.780,0.628,-1.762,-3.376,-4.356,-544.798,-289.718,14.557,43.303,-18.077
83041.745,302.055,0.958,24.966,298.474,295.521,-6.592,-2.452,-2.244,-1.148,0.324,-4.358,-5.019,-5.458,-2.232,-0.104,2.324,-4.460,1.466,0.733,-2.177,-3.489,-4.346,-544.798,-289.718,14.557,43.287,-18.056
83037.713,302.055,0.958,24.970,298.553,295.681,-5.511,-3.121,-1.496,-1.252,-0.216,-3.943,-5.232,-5.458,-2.456,-0.000,2.007,-4.991,1.780,-0.731,-1.451,-4.164,-4.356,-544.798,-289.718,14.557,43.287,-18.066
83045.776,302.055,0.958,24.965,298.474,295.521,-6.484,-3.121,-1.603,-0.835,-0.432,-4.254,-4.591,-5.351,-1.674,0.522,2.324,-5.097,2.199,0.942,-2.591,-3.827,-4.356,-544.798,-289.718,14.557,43.320,-18.046
83033.682,302.059,0.958,24.970,298.553,295.521,-5.836,-3.678,-1.496,-0.939,-0.540,-4.047,-4.805,-4.494,-3.349,-0.104,1.796,-4.778,2.094,0.314,-1.762,-4.614,-4.346,-544.798,-289.718,14.557,43.287,-18.066
83045.776,302.055,0.958,24.972,298.632,295.521,-5.836,-2.229,-2.137,-0.835,0.000,-3.632,-4.164,-4.922,-1.674,-0.625,2.641,-4.460,2.094,0.419,-1.969,-3.264,-4.346,-544.798,-289.718,14.557,43.287,-18.066
83037.713,302.055,0.958,24.970,298.553,295.521,-6.376,-3.121,-0.962,-0.835,-0.324,-3.943,-4.698,-5.351,-2.902,0.522,0.951,-4.460,2.094,-0.313,-1.969,-3.939,-4.346,-544.798,-289.718,14.557,43.287,-18.056
83037.713,302.057,0.958,24.973,298.632,295.681,-5.728,-4.124,-2.244,-1.670,-0.864,-4.358,-5.339,-5.351,-2.679,-0.313,1.796,-5.203,2.199,0.419,-1.658,-3.827,-4.356,-544.798,-289.718,14.557,43.287,-18.056
83037.713,302.055,0.958,24.973,298.632,295.361,-6.052,-2.898,-2.458,-0.731,-1.079,-4.462,-4.591,-5.244,-2.232,-0.625,1.479,-4.460,1.361,0.000,-2.280,-4.727,-4.356,-544.798,-289.718,14.557,43.271,-18.077
83033.682,302.055,0.958,24.973,298.632,295.361,-6.376,-2.898,-1.175,-1.670,-0.216,-3.528,-5.339,-4.922,-2.456,0.104,1.584,-4.991,2.303,-0.209,-2.384,-4.164,-4.346,-544.798,-289.718,14.557,43.254,-18.066
83037.713,302.054,0.958,24.976,298.711,295.361,-6.052,-3.455,-0.641,-0.835,-0.216,-4.358,-4.805,-5.779,-2.456,-0.208,1.479,-4.885,1.885,0.314,-3.109,-4.389,-4.356,-544.798,-289.718,14.557,43.254,-18.087
83037.713,302.054,0.958,24.973,298.632,295.361,-6.052,-4.124,-1.924,-1.148,-0.108,-4.669,-4.485,-4.708,-2.679,-0.313,1.901,-4.991,1.571,0.419,-1.451,-4.502,-4.346,-544.798,-289.718,14.557,43.303,-18.066
83041.745,302.055,0.958,24.969,298.553,294.720,-6.376,-2.898,-2.137,-0.939,0.216,-3.632,-4.591,-5.029,-2.009,-0.417,1.268,-4.885,1.675,0.419,-1.866,-3.376,-4.367,-544.798,-289.718,14.557,43.271,-18.066
83037.713,302.055,0.958,24.973,298.632,295.201,-5.944,-2.898,-1.175,-1.774,0.216,-3.839,-4.805,-4.708,-2.232,1.044,1.373,-4.141,2.199,0.314,-1.451,-3.489,-4.367,-544.798,-289.718,14.557,43.287,-18.066
83041.745,302.055,0.958,24.976,298.711,295.201,-5.403,-2.786,-0.962,-0.522,-0.324,-3.735,-4.591,-4.387,-2.121,0.209,1.796,-5.416,1.675,-0.104,-2.280,-4.052,-4.346,-544.798,-289.718,14.557,43.254,-18.046
83037.713,302.057,0.958,24.973,298.632,295.361,-5.728,-2.675,-1.923,-0.522,-0.108,-4.773,-4.378,-5.351,-2.456,-0.208,1.901,-4.885,1.989,1.047,-1.969,-4.727,-4.356,-544.798,-289.718,14.557,43.254,-18.056
83037.713,302.057,0.958,24.976,298.711,295.041,-6.052,-2.563,-2.137,-0.939,-0.108,-3.839,-4.698,-5.029,-2.121,-0.313,2.113,-4.354,2.827,0.105,-1.866,-3.151,-4.356,-544.798,-289.718,14.557,43.271,-18.087
83037.713,302.060,0.958,24.973,298.632,295.041,-5.944,-3.009,-1.069,-0.209,0.108,-3.217,-3.737,-5.351,-2.121,0.522,2.007,-4.247,2.513,0.314,-1.658,-3.939,-4.346,-544.798,-289.718,14.557,43.254,-18.056
