%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83658.548,301.359,0.967,24.989,301.942,278.499,-7.025,-3.789,-2.031,-1.461,-1.079,-4.462,-6.407,-5.779,-3.014,-0.417,1.479,-5.203,1.780,-1.149,-2.798,-4.390,0.000,-544.798,-289.718,14.557,33.036,7.971
83654.517,301.356,0.967,24.983,301.784,278.499,-6.809,-3.678,-2.138,-1.566,-0.756,-4.670,-4.912,-6.528,-3.349,-0.834,0.317,-5.734,1.256,-0.104,-3.420,-4.390,0.000,-544.798,-289.718,14.557,33.004,7.971
83646.454,301.357,0.967,24.984,301.784,278.499,-6.917,-4.458,-1.817,-1.774,-1.295,-4.981,-5.446,-5.779,-3.907,-0.521,1.584,-5.734,1.361,-0.209,-1.762,-4.503,0.000,-544.798,-289.718,14.557,33.020,7.991
83658.548,301.356,0.967,24.985,301.863,278.019,-6.701,-3.455,-1.924,-1.044,-0.324,-4.774,-5.552,-5.565,-2.456,-1.563,1.268,-5.415,0.838,-0.313,-2.488,-4.728,0.000,-544.798,-289.718,14.557,32.987,7.981
83650.486,301.359,0.967,24.983,301.784,278.339,-6.917,-3.789,-1.924,-2.296,-0.972,-4.774,-5.125,-5.457,-3.237,-0.729,0.634,-5.309,1.466,-0.731,-1.762,-4.277,0.000,-544.798,-289.718,14.557,33.004,7.991
83646.454,301.356,0.967,24.990,301.942,278.660,-5.945,-3.121,-1.496,-0.313,-0.648,-3.840,-5.232,-5.136,-3.125,0.000,1.584,-5.946,0.838,-0.000,-3.006,-5.065,0.000,-544.798,-289.718,14.557,33.020,7.981
83654.517,301.354,0.967,24.989,301.942,278.339,-6.809,-4.681,-2.458,-1.775,-0.540,-5.085,-5.339,-5.029,-2.679,-0.729,1.796,-4.885,1.780,-0.104,-2.488,-4.953,0.000,-544.798,-289.718,14.557,33.020,7.981
83650.486,301.356,0.967,24.990,301.942,278.339,-6.701,-3.232,-2.031,-1.253,-0.000,-4.151,-5.552,-5.886,-2.679,-1.042,1.268,-5.734,1.361,-1.358,-2.695,-4.052,0.000,-544.798,-289.718,14.557,32.987,7.991
83654.517,301.356,0.967,24.989,301.942,278.660,-7.458,-3.901,-1.496,-1.670,-0.648,-4.358,-5.019,-5.243,-2.902,-0.521,0.951,-4.991,1.361,-0.104,-2.280,-4.390,0.000,-544.798,-289.718,14.557,33.004,7.971
83654.517,301.352,0.967,24.986,301.863,278.660,-6.377,-3.678,-1.924,-1.357,-0.540,-4.358,-4.912,-5.136,-2.790,-0.625,1.690,-5.840,1.571,-0.313,-3.006,-4.728,0.000,-544.798,-289.718,14.557,33.004,7.971
83658.548,301.357,0.967,24.992,302.021,278.339,-6.701,-3.344,-2.886,-1.879,-0.756,-5.085,-5.125,-5.457,-3.572,-1.042,0.845,-5.097,0.314,-0.418,-2.488,-4.840,0.000,-544.798,-289.718,14.557,32.987,7.991
83662.580,301.359,0.967,24.991,302.021,278.499,-7.350,-3.121,-1.603,-1.670,0.433,-4.151,-5.552,-5.457,-2.790,-0.000,1.690,-4.885,1.780,-0.731,-1.866,-4.052,0.000,-544.798,-289.718,14.557,33.020,7.981
83654.517,301.356,0.967,24.992,302.021,278.179,-7.025,-3.344,-1.817,-1.148,-0.540,-4.047,-4.591,-6.421,-3.237,-0.521,0.951,-5.734,1.256,-0.000,-2.902,-4.277,0.000,-544.798,-289.718,14.557,33.004,7.991
83650.486,301.357,0.967,24.993,302.021,278.179,-6.593,-4.458,-2.779,-0.939,-0.324,-4.255,-5.019,-4.708,-3.683,-1.042,1.479,-5.522,1.256,-0.418,-2.280,-4.840,0.000,-544.798,-289.718,14.557,33.004,7.991
83658.548,301.356,0.967,24.998,302.179,278.179,-7.242,-3.455,-2.672,-1.253,-0.000,-4.255,-5.339,-4.708,-2.344,-1.250,1.162,-5.522,1.570,-0.836,-2.591,-4.052,0.000,-544.798,-289.718,14.557,33.020,7.981
83654.517,301.356,0.967,24.996,302.100,278.339,-6.809,-3.455,-2.031,-2.088,-0.864,-4.462,-4.805,-5.457,-2.679,-0.521,0.845,-5.522,1.780,-0.836,-2.280,-4.390,0.000,-544.798,-289.718,14.557,33.004,7.971
83650.486,301.357,0.967,24.996,302.100,278.179,-6.917,-4.235,-2.244,-0.939,-0.756,-4.566,-4.591,-5.672,-2.790,-0.417,1.268,-5.946,1.466,-0.104,-2.798,-4.390,0.000,-544.798,-289.718,14.557,33.020,7.961
83650.486,301.356,0.967,24.996,302.100,278.179,-6.809,-3.344,-2.351,-1.670,-0.756,-5.292,-5.125,-5.243,-2.790,-0.625,1.373,-5.415,0.838,-0.731,-2.488,-4.953,0.000,-544.798,-289.718,14.557,33.004,7.971
83650.486,301.357,0.967,25.000,302.179,278.019,-7.242,-3.567,-2.138,-1.253,-0.756,-4.566,-5.980,-5.565,-2.902,-0.521,0.951,-4.991,1.256,-0.836,-2.280,-4.277,0.000,-544.798,-289.718,14.557,33.004,7.981
83658.548,301.357,0.967,24.995,302.100,278.179,-7.566,-3.678,-1.924,-1.148,-0.864,-4.358,-5.019,-5.779,-3.349,-0.313,1.479,-4.991,1.780,0.000,-2.073,-4.390,0.000,-544.798,-289.718,14.557,33.004,7.981
83658.548,301.357,0.967,25.002,302.258,278.339,-6.701,-4.347,-2.138,-1.566,-0.756,-4.877,-5.446,-6.100,-4.018,-0.729,1.690,-5.734,1.885,-0.731,-2.384,-4.390,0.000,-544.798,-289.718,14.557,32.987,7.991
