%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83049.808,301.978,0.958,14.769,104.493,103.363,-6.053,-3.232,-1.069,-0.313,-0.432,-4.150,-5.019,-5.244,-1.898,0.104,2.113,-4.991,2.094,0.733,-1.866,-3.939,-4.314,-544.798,-289.718,14.557,43.115,-18.170
83041.745,301.980,0.958,14.775,104.572,103.203,-5.945,-3.678,-1.389,-0.835,-0.000,-3.735,-4.805,-4.922,-3.014,-0.104,2.113,-5.203,2.094,0.314,-1.866,-4.952,-4.314,-544.798,-289.718,14.557,43.115,-18.160
83049.808,301.978,0.958,14.769,104.493,103.203,-5.945,-2.118,-2.030,-0.835,-0.216,-3.528,-4.378,-5.351,-2.009,-0.625,1.479,-4.672,1.990,0.000,-2.177,-3.939,-4.314,-544.798,-289.718,14.557,43.131,-18.160
83049.808,301.981,0.958,14.764,104.414,103.363,-6.701,-3.455,-1.389,-1.670,0.108,-3.735,-4.698,-5.029,-2.568,0.104,1.373,-4.885,2.199,0.628,-1.762,-3.939,-4.314,-544.798,-289.718,14.557,43.115,-18.170
83049.808,301.978,0.958,14.769,104.493,103.203,-6.485,-4.124,-1.496,-1.252,-0.972,-3.943,-5.125,-5.136,-2.791,0.209,1.796,-5.309,1.990,0.523,-2.177,-4.727,-4.314,-544.798,-289.718,14.557,43.098,-18.181
83045.776,301.981,0.958,14.775,104.572,103.363,-6.377,-2.898,-2.030,-1.566,-0.540,-4.462,-4.805,-5.565,-2.009,-0.104,2.007,-4.885,1.257,0.105,-1.866,-4.727,-4.314,-544.798,-289.718,14.557,43.098,-18.170
83045.776,301.981,0.958,14.775,104.572,103.363,-6.161,-3.009,-1.817,-1.252,-0.108,-3.943,-5.766,-5.351,-1.675,-0.729,2.007,-5.309,1.990,-0.836,-1.866,-3.714,-4.294,-544.798,-289.718,14.557,43.098,-18.170
83045.776,301.978,0.958,14.786,104.730,103.363,-6.377,-3.121,-1.389,-1.461,-0.324,-4.462,-4.591,-5.672,-2.121,0.313,1.796,-4.991,2.094,0.628,-2.799,-4.164,-4.294,-544.798,-289.718,14.557,43.115,-18.160
83045.776,301.983,0.958,14.781,104.651,103.523,-6.377,-4.012,-1.817,-1.566,-1.079,-4.150,-5.019,-5.244,-3.349,-0.729,1.690,-5.309,1.885,0.628,-1.969,-4.389,-4.304,-544.798,-289.718,14.557,43.115,-18.150
83049.808,301.980,0.958,14.780,104.651,103.523,-6.269,-3.232,-2.992,-0.939,-0.324,-3.320,-4.485,-5.244,-2.121,-0.208,1.373,-4.566,1.466,0.209,-1.969,-3.827,-4.294,-544.798,-289.718,14.557,43.098,-18.181
83049.808,301.981,0.958,14.775,104.572,103.203,-6.593,-2.898,-0.962,-1.670,-0.324,-3.839,-4.485,-5.244,-2.679,-0.104,0.951,-5.309,1.780,0.105,-2.073,-3.939,-4.294,-544.798,-289.718,14.557,43.098,-18.191
83049.808,301.985,0.958,14.775,104.572,103.523,-5.728,-3.344,-1.603,-1.044,-1.295,-3.943,-4.805,-5.244,-2.567,-0.208,2.218,-5.416,1.885,0.523,-2.488,-4.277,-4.294,-544.798,-289.718,14.557,43.115,-18.181
83053.839,301.983,0.958,14.774,104.572,103.523,-5.728,-2.786,-2.137,-1.044,0.433,-4.462,-5.019,-4.815,-2.456,-0.313,1.796,-4.566,1.675,0.419,-1.658,-4.614,-4.304,-544.798,-289.718,14.557,43.098,-18.170
83049.808,301.980,0.958,14.775,104.572,103.363,-5.837,-2.563,-1.389,-1.044,-0.108,-3.632,-5.446,-4.708,-1.674,0.313,1.690,-4.566,1.989,0.105,-1.762,-4.052,-4.304,-544.798,-289.718,14.557,43.115,-18.150
83049.808,301.981,0.958,14.780,104.651,103.683,-7.025,-3.121,-1.282,-0.731,-0.000,-3.735,-4.591,-5.779,-2.456,0.104,1.584,-5.203,1.989,0.105,-1.762,-4.052,-4.314,-544.798,-289.718,14.557,43.098,-18.170
83049.808,301.981,0.958,14.780,104.651,103.523,-5.728,-3.901,-1.282,-1.044,-0.000,-3.839,-4.271,-4.922,-3.237,-0.104,2.007,-5.097,1.989,0.314,-2.073,-4.164,-4.304,-544.798,-289.718,14.557,43.115,-18.150
83049.808,301.981,0.958,14.780,104.651,103.203,-6.160,-2.675,-2.351,-0.104,-0.540,-4.254,-4.912,-4.815,-1.786,-0.625,1.479,-5.203,1.571,-0.209,-1.555,-4.164,-4.283,-544.798,-289.718,14.557,43.082,-18.160
83053.839,301.983,0.958,14.786,104.730,103.203,-6.376,-3.344,-1.496,-1.461,-0.216,-3.424,-4.912,-4.815,-2.567,0.104,1.162,-4.885,2.408,-0.418,-2.073,-3.489,-4.304,-544.798,-289.718,14.557,43.098,-18.150
83057.870,301.981,0.958,14.774,104.572,103.043,-5.944,-3.232,-1.710,-0.731,-0.324,-4.150,-5.232,-5.351,-2.344,0.522,2.218,-4.885,2.094,0.105,-2.280,-4.164,-4.304,-544.798,-289.718,14.557,43.131,-18.160
83053.839,301.983,0.958,14.780,104.651,103.203,-6.052,-3.455,-1.710,-0.939,-0.216,-3.943,-4.591,-4.922,-2.790,0.209,1.690,-4.566,2.199,0.209,-1.555,-4.277,-4.314,-544.798,-289.718,14.557,43.115,-18.170
