%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83061.902,301.910,0.958,25.034,300.320,295.417,-6.376,-4.681,-1.710,-1.252,-0.216,-4.462,-4.912,-5.244,-3.237,-0.417,1.584,-5.840,1.989,0.314,-1.969,-3.489,-4.137,28.102,56.787,0.392,-178.001,-21.004
83061.902,301.912,0.958,25.027,300.162,295.417,-5.944,-2.675,-2.244,-0.835,0.433,-3.943,-4.698,-4.815,-1.898,-1.042,1.690,-4.778,1.571,0.419,-1.969,-3.376,-4.117,28.083,56.776,0.394,-178.034,-20.984
83057.870,301.914,0.958,25.038,300.399,295.577,-6.376,-2.786,-0.748,-1.461,0.324,-3.839,-4.805,-4.922,-2.456,0.313,1.479,-4.672,1.780,-0.313,-2.177,-3.714,-4.137,28.044,56.746,0.397,-178.018,-21.004
83061.902,301.915,0.958,25.037,300.399,295.897,-6.160,-3.567,-1.817,-1.357,-0.972,-4.462,-4.378,-5.029,-3.014,-0.000,2.430,-4.885,2.199,0.419,-1.969,-3.489,-4.127,28.006,56.746,0.400,-178.018,-21.015
83061.902,301.915,0.958,25.024,300.083,295.737,-5.728,-3.121,-1.603,-1.148,-0.000,-4.254,-4.912,-4.280,-2.232,-0.104,2.007,-4.778,1.675,0.105,-1.347,-4.389,-4.106,27.967,56.726,0.403,-178.018,-20.994
83069.965,301.912,0.959,25.029,300.241,295.737,-6.160,-3.009,-1.710,-0.626,-0.324,-3.632,-4.591,-4.494,-2.456,-0.208,2.113,-4.672,2.303,0.000,-2.073,-3.602,-4.117,27.948,56.715,0.407,-178.001,-21.025
83065.933,301.912,0.958,25.040,300.478,295.737,-6.808,-3.009,-1.710,-0.835,-0.324,-3.528,-4.805,-5.886,-3.125,-0.104,1.373,-4.778,1.571,0.419,-1.866,-4.052,-4.117,27.871,56.695,0.409,-178.001,-21.004
83065.933,301.912,0.958,25.036,300.399,295.417,-6.268,-3.790,-1.710,-0.835,-0.432,-3.632,-4.485,-4.387,-2.344,0.417,2.535,-4.991,2.199,0.523,-1.347,-3.602,-4.106,27.852,56.685,0.411,-178.001,-20.994
83065.933,301.910,0.958,25.036,300.399,295.417,-5.728,-2.563,-2.458,-0.835,0.324,-3.943,-4.698,-4.815,-1.674,-0.000,1.796,-4.354,1.571,0.523,-1.555,-3.827,-4.117,27.814,56.654,0.413,-178.034,-21.015
83061.902,301.917,0.958,25.034,300.320,295.897,-6.592,-3.121,-1.069,-0.835,0.216,-3.840,-4.805,-4.387,-1.898,0.104,1.373,-5.309,2.408,-0.418,-2.384,-3.714,-4.106,27.814,56.634,0.415,-178.018,-21.015
83061.902,301.909,0.958,25.037,300.399,295.737,-6.160,-2.786,-1.496,-0.522,-0.324,-3.736,-4.164,-5.136,-2.344,0.626,2.535,-4.460,2.513,0.942,-2.384,-3.602,-4.137,27.775,56.593,0.416,-178.034,-21.015
83057.870,301.912,0.958,25.038,300.399,295.897,-5.511,-2.786,-1.175,-0.835,0.108,-4.670,-4.485,-5.351,-2.902,0.000,2.113,-4.566,1.989,0.105,-1.451,-4.389,-4.117,27.717,56.583,0.419,-177.985,-21.004
83069.965,301.910,0.959,25.036,300.399,295.897,-5.944,-3.009,-1.603,-0.731,-0.000,-4.462,-4.591,-5.565,-2.232,-0.938,1.796,-5.309,1.571,0.105,-2.384,-3.602,-4.106,27.698,56.543,0.420,-178.001,-21.004
83065.933,301.910,0.958,25.036,300.399,296.057,-7.024,-3.232,-1.496,-1.357,-0.432,-4.255,-4.485,-5.244,-2.232,0.209,1.056,-5.097,2.408,0.000,-1.658,-3.714,-4.106,27.679,56.512,0.421,-178.018,-21.004
83065.933,301.912,0.958,25.046,300.636,295.737,-5.836,-3.790,-1.817,-0.522,-0.756,-4.151,-5.232,-5.029,-2.902,-0.729,1.796,-5.628,1.675,0.105,-2.488,-4.052,-4.096,27.640,56.472,0.422,-178.034,-20.994
83061.902,301.912,0.958,25.040,300.478,295.737,-6.484,-2.898,-2.351,-1.252,0.108,-4.670,-4.378,-5.136,-2.344,-0.104,2.007,-4.566,1.780,0.733,-1.762,-4.389,-4.075,27.602,56.431,0.423,-178.001,-21.004
83057.870,301.910,0.958,25.041,300.478,295.897,-6.484,-2.786,-1.389,-1.670,-0.324,-4.566,-5.659,-5.779,-2.790,-0.625,1.268,-5.522,1.675,-0.731,-1.969,-3.714,-4.085,27.602,56.380,0.425,-178.034,-21.004
83073.996,301.909,0.959,25.045,300.636,295.737,-6.484,-2.898,-1.817,-1.148,-0.216,-4.047,-4.805,-5.458,-2.456,-0.521,1.584,-5.097,1.780,0.000,-2.695,-4.389,-4.075,27.563,56.350,0.424,-178.001,-21.015
