%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83465.041,300.856,0.966,25.019,302.471,298.876,-6.917,-3.455,-2.031,-1.67,-0.108,-4.358,-6.086,-5.243,-2.79,-0.521,1.162,-5.522,1.466,-1.149,-2.695,-4.84,-1.066,-544.798,-289.718,14.557,38.084,-15.971
83465.041,300.857,0.966,25.025,302.629,299.036,-8.106,-4.681,-2.565,-1.566,-1.295,-4.67,-4.912,-6.421,-3.125,-0.729,1.056,-4.778,1.78,-0.104,-2.798,-5.065,-1.045,-544.798,-289.718,14.557,38.084,-15.991
83456.979,300.857,0.966,25.02,302.471,298.716,-6.485,-4.904,-2.244,-1.566,-1.295,-5.292,-5.659,-5.136,-4.241,-1.25,0.951,-5.946,0.628,-0.522,-2.591,-5.178,-1.045,-544.798,-289.718,14.557,38.1,-16.002
83456.979,300.854,0.966,25.02,302.471,299.036,-7.35,-3.455,-2.351,-1.044,-0.108,-4.67,-5.019,-4.601,-2.344,-0.834,2.218,-4.991,1.571,-0.313,-1.762,-4.052,-1.066,-544.798,-289.718,14.557,38.084,-16.002
83461.01,300.854,0.966,25.016,302.392,298.876,-6.917,-3.344,-1.817,-1.983,-0.216,-4.151,-4.805,-5.136,-2.79,0.418,0.951,-5.734,1.571,-0.627,-2.384,-4.277,-1.056,-544.798,-289.718,14.557,38.067,-16.002
83452.947,300.853,0.966,25.017,302.392,299.036,-6.269,-3.567,-1.71,-0.626,-0.648,-3.943,-5.232,-5.136,-2.567,-0.417,1.69,-5.522,1.256,-0.104,-3.006,-4.728,-1.056,-544.798,-289.718,14.557,38.067,-15.991
83452.947,300.853,0.966,25.014,302.313,299.196,-7.133,-3.567,-2.351,-1.253,-0.648,-5.085,-4.805,-4.922,-3.014,-0.208,2.007,-4.672,1.571,-0.104,-2.073,-5.065,-1.045,-544.798,-289.718,14.557,38.084,-16.012
83452.947,300.854,0.966,25.02,302.471,299.196,-6.593,-2.898,-1.924,-0.835,0.108,-3.736,-4.912,-4.922,-2.344,-1.146,1.69,-4.885,1.675,-0.836,-2.384,-3.715,-1.035,-544.798,-289.718,14.557,38.084,-16.012
83456.979,300.853,0.966,25.02,302.471,298.876,-7.89,-3.901,-1.817,-1.67,-0.54,-4.358,-5.019,-5.35,-2.79,-0.521,1.162,-5.203,1.152,-0.313,-2.073,-4.503,-1.035,-544.798,-289.718,14.557,38.084,-16.002
83465.041,300.853,0.966,25.022,302.55,299.036,-6.917,-4.904,-2.565,-1.461,-1.079,-4.67,-4.912,-5.886,-3.795,-0.625,1.479,-5.946,1.256,-0.209,-1.969,-4.39,-1.035,-544.798,-289.718,14.557,38.084,-16.012
