%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82521.695,298.901,0.962,14.746,104.564,103.911,-7.026,-3.455,-3.314,-2.088,-0.216,-4.981,-5.446,-5.137,-3.126,-1.876,1.056,-5.522,0.838,-1.149,-3.317,-4.954,0.000,-544.798,-289.718,14.557,-177.893,-12.060
82521.695,298.901,0.962,14.751,104.643,103.590,-7.567,-4.347,-2.352,-2.088,-1.511,-5.189,-5.979,-5.458,-3.572,-1.459,0.740,-6.266,0.942,-1.776,-3.317,-4.616,0.000,-544.798,-289.718,14.557,-177.893,-12.039
82521.695,298.901,0.962,14.740,104.485,103.750,-7.459,-4.347,-2.245,-1.670,-1.295,-4.877,-5.446,-6.314,-3.684,-0.729,0.845,-5.841,1.152,-0.836,-3.317,-4.841,0.000,-544.798,-289.718,14.557,-177.877,-12.029
82513.632,298.900,0.962,14.752,104.643,103.750,-7.134,-4.682,-2.245,-1.775,-1.619,-5.292,-5.766,-5.458,-4.577,-1.146,0.317,-6.053,1.047,-0.836,-2.902,-5.629,0.000,-544.798,-289.718,14.557,-177.910,-12.049
82513.632,298.901,0.962,14.741,104.485,103.911,-7.459,-3.901,-2.993,-2.192,-1.403,-5.396,-5.979,-5.672,-2.902,-2.188,0.423,-6.053,0.733,-1.358,-3.109,-5.179,0.000,-544.798,-289.718,14.557,-177.877,-12.029
82513.632,298.900,0.962,14.752,104.643,103.590,-7.891,-4.347,-2.458,-2.401,-1.079,-5.085,-5.659,-6.100,-3.907,-0.938,-0.105,-6.266,0.524,-2.090,-3.213,-5.179,0.000,-544.798,-289.718,14.557,-177.877,-12.039
82509.601,298.900,0.962,14.747,104.564,103.750,-7.459,-4.793,-2.886,-1.879,-1.835,-5.189,-5.766,-5.993,-3.684,-0.834,1.056,-6.160,1.361,-0.731,-3.628,-4.841,0.000,-544.798,-289.718,14.557,-177.844,-12.039
82505.569,298.900,0.962,14.753,104.643,103.430,-7.567,-3.901,-2.886,-1.670,-1.295,-5.915,-6.086,-5.565,-4.242,-1.563,0.634,-5.629,0.314,-1.045,-3.213,-5.404,0.000,-544.798,-289.718,14.557,-177.877,-12.039
82513.632,298.898,0.962,14.757,104.722,103.270,-7.243,-4.013,-2.565,-2.401,-0.972,-5.085,-6.407,-5.886,-3.572,-1.355,0.740,-5.735,1.257,-1.567,-3.731,-4.841,0.000,-544.798,-289.718,14.557,-177.877,-12.039
82509.601,298.901,0.962,14.747,104.564,103.590,-7.783,-4.459,-2.458,-2.192,-1.187,-5.085,-5.873,-6.100,-4.019,-1.459,0.317,-5.947,0.733,-0.731,-2.798,-4.954,0.000,-544.798,-289.718,14.557,-177.893,-12.049
82513.632,298.900,0.962,14.752,104.643,103.590,-6.702,-4.793,-2.779,-1.984,-0.864,-4.773,-5.232,-5.672,-3.237,-1.563,1.056,-6.266,1.152,-0.836,-3.213,-4.391,0.000,-544.798,-289.718,14.557,-177.877,-12.039
82513.632,298.900,0.962,14.752,104.643,103.590,-7.459,-3.901,-3.100,-2.401,-1.187,-5.500,-5.552,-5.565,-3.349,-1.459,0.634,-5.629,0.733,-1.045,-2.902,-5.291,0.000,-544.798,-289.718,14.557,-177.861,-12.039
82505.569,298.901,0.962,14.747,104.564,103.430,-7.026,-3.010,-2.138,-2.088,-0.972,-4.773,-5.979,-5.886,-3.237,-0.521,0.739,-5.735,1.152,-1.881,-3.109,-4.503,0.000,-544.798,-289.718,14.557,-177.877,-12.029
82497.507,298.900,0.962,14.742,104.485,103.750,-7.675,-3.679,-2.672,-1.670,-0.972,-4.877,-5.659,-6.314,-3.014,-0.938,1.268,-5.310,1.571,-0.627,-3.420,-4.616,0.000,-544.798,-289.718,14.557,-177.877,-12.039
82505.569,298.901,0.962,14.753,104.643,103.590,-7.134,-4.459,-2.458,-1.775,-1.187,-4.877,-6.086,-5.137,-4.354,-1.251,1.162,-6.372,1.152,-0.836,-2.798,-5.179,0.000,-544.798,-289.718,14.557,-177.877,-12.029
82505.569,298.903,0.962,14.758,104.722,103.270,-7.459,-3.679,-3.207,-1.775,-0.972,-5.500,-6.300,-6.100,-3.237,-1.772,0.845,-6.053,0.733,-0.731,-3.213,-4.503,0.000,-544.798,-289.718,14.557,-177.893,-12.029
