%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82570.072,301.425,0.954,24.969,297.483,297.331,-7.242,-4.347,-2.885,-1.566,-1.511,-5.499,-5.766,-6.100,-3.796,-1.250,0.634,-5.734,0.733,-0.627,-3.524,-4.614,-6.366,-544.798,-289.718,14.557,179.603,-45.050
82578.135,301.422,0.954,24.968,297.483,297.010,-7.242,-4.012,-2.672,-1.670,-0.648,-5.292,-5.552,-5.672,-3.796,-0.625,0.845,-5.416,0.733,-0.522,-2.591,-5.515,-6.376,-544.798,-289.718,14.557,179.603,-45.060
82570.072,301.425,0.954,24.969,297.483,297.171,-6.485,-3.790,-2.778,-1.879,-0.648,-4.773,-5.873,-5.672,-3.349,-1.771,0.951,-6.053,1.152,-1.149,-2.799,-4.840,-6.376,-544.798,-289.718,14.557,179.586,-45.070
82570.072,301.423,0.954,24.976,297.641,297.010,-7.890,-4.458,-2.458,-2.192,-0.864,-4.980,-5.232,-5.565,-3.572,-0.521,0.423,-5.203,1.257,-0.731,-2.591,-5.065,-6.376,-544.798,-289.718,14.557,179.635,-45.060
82570.072,301.428,0.954,24.966,297.404,296.850,-6.593,-4.235,-2.244,-1.461,-1.403,-4.462,-5.552,-5.565,-3.461,-1.250,1.373,-6.265,1.152,-1.254,-2.902,-5.065,-6.355,-544.798,-289.718,14.557,179.603,-45.081
82570.072,301.420,0.954,24.972,297.562,297.171,-7.242,-3.678,-3.313,-1.879,-0.648,-5.084,-5.552,-5.672,-3.349,-0.938,1.057,-5.203,1.361,-1.045,-2.902,-4.840,-6.366,-544.798,-289.718,14.557,179.586,-45.060
82566.040,301.425,0.954,24.980,297.720,296.850,-7.134,-3.567,-2.244,-1.983,-1.403,-4.047,-6.620,-5.886,-3.572,-1.042,0.845,-5.628,1.257,-1.045,-2.384,-4.952,-6.366,-544.798,-289.718,14.557,179.603,-45.050
82578.135,301.425,0.954,24.968,297.483,297.010,-7.998,-4.347,-2.885,-2.192,-0.540,-5.188,-6.086,-7.277,-3.572,-1.459,0.528,-6.690,0.733,-0.418,-3.213,-5.177,-6.355,-544.798,-289.718,14.557,179.586,-45.060
82566.040,301.425,0.954,24.973,297.562,296.530,-7.025,-4.793,-2.565,-1.774,-0.756,-5.084,-5.659,-5.458,-3.907,-1.042,0.740,-6.371,1.047,-0.836,-3.213,-5.627,-6.366,-544.798,-289.718,14.557,179.603,-45.050
82566.040,301.425,0.954,24.976,297.641,296.850,-7.890,-4.235,-3.420,-2.087,-1.295,-5.084,-5.873,-6.314,-3.237,-2.084,0.423,-6.265,0.524,-1.254,-3.109,-5.065,-6.376,-544.798,-289.718,14.557,179.619,-45.070
82570.072,301.427,0.954,24.976,297.641,297.010,-7.674,-4.235,-2.458,-2.609,-0.540,-4.877,-5.980,-6.314,-3.683,-1.250,0.317,-6.053,0.838,-1.881,-3.109,-5.065,-6.355,-544.798,-289.718,14.557,179.635,-45.070
82574.103,301.427,0.954,24.975,297.641,296.850,-7.134,-4.347,-3.206,-1.774,-1.727,-5.188,-6.086,-5.993,-3.795,-1.146,0.951,-6.159,0.733,-0.731,-3.628,-5.177,-6.376,-544.798,-289.718,14.557,179.619,-45.060
82570.072,301.427,0.954,24.976,297.641,296.690,-7.350,-4.347,-3.206,-2.505,-1.187,-5.395,-5.980,-5.779,-4.018,-1.355,0.845,-5.946,0.838,-0.836,-2.591,-5.852,-6.366,-544.798,-289.718,14.557,179.603,-45.060
82570.072,301.423,0.954,24.976,297.641,296.530,-7.350,-3.901,-2.885,-2.401,-0.972,-4.877,-6.086,-5.993,-3.907,-1.771,0.317,-5.946,0.942,-1.881,-3.524,-5.177,-6.376,-544.798,-289.718,14.557,179.586,-45.040
82566.040,301.427,0.954,24.976,297.641,296.370,-8.214,-4.124,-2.351,-2.401,-1.079,-4.877,-6.086,-6.421,-3.683,-1.146,0.106,-6.265,1.047,-1.358,-2.902,-4.727,-6.386,-544.798,-289.718,14.557,179.603,-45.060
82570.072,301.425,0.954,24.976,297.641,296.530,-7.025,-4.904,-2.672,-2.087,-1.835,-5.292,-6.086,-5.244,-3.349,-0.834,1.373,-6.902,1.047,-0.522,-3.213,-5.402,-6.366,-544.798,-289.718,14.557,179.635,-45.081
82566.040,301.427,0.954,24.973,297.562,296.530,-6.808,-4.012,-3.099,-2.192,-1.403,-5.914,-6.407,-5.993,-3.349,-1.667,0.211,-5.840,-0.209,-1.045,-3.420,-5.740,-6.376,-544.798,-289.718,14.557,179.619,-45.060
82570.072,301.423,0.954,24.976,297.641,296.210,-7.241,-4.458,-2.992,-2.401,-0.864,-5.188,-6.620,-5.458,-3.795,-1.146,0.423,-5.734,1.466,-2.090,-3.109,-5.402,-6.366,-544.798,-289.718,14.557,179.603,-45.070
82566.040,301.428,0.954,24.977,297.641,296.370,-7.457,-4.347,-2.565,-1.357,-0.972,-5.084,-6.086,-6.635,-3.683,-0.729,0.739,-6.159,0.942,-1.463,-3.317,-5.402,-6.386,-544.798,-289.718,14.557,179.619,-45.070
82574.103,301.427,0.954,24.975,297.641,296.530,-7.132,-5.127,-3.206,-2.087,-1.295,-5.188,-5.873,-5.458,-3.907,-1.771,0.951,-6.477,0.838,-1.463,-2.902,-5.627,-6.397,-544.798,-289.718,14.557,179.570,-45.081
82570.072,301.422,0.954,24.976,297.641,296.210,-7.673,-4.124,-3.313,-2.505,-1.295,-4.980,-6.513,-5.886,-3.572,-2.188,0.951,-5.734,0.838,-1.045,-2.799,-5.065,-6.386,-544.798,-289.718,14.557,179.619,-45.060
82574.103,301.425,0.954,24.978,297.720,295.890,-7.457,-4.235,-2.672,-2.609,-0.864,-5.085,-5.659,-5.779,-3.572,-0.938,0.106,-6.053,0.942,-1.567,-2.799,-5.515,-6.376,-544.798,-289.718,14.557,179.635,-45.050
82566.040,301.423,0.954,24.980,297.720,296.210,-7.132,-5.016,-2.672,-1.566,-1.727,-4.774,-5.659,-6.314,-3.572,-1.459,0.845,-6.690,0.733,-0.522,-3.835,-5.515,-6.397,-544.798,-289.718,14.557,179.619,-45.050
82570.072,301.425,0.954,24.976,297.641,296.370,-7.889,-4.681,-2.778,-2.192,-0.864,-5.396,-5.232,-5.672,-3.349,-1.042,0.951,-5.416,0.419,-0.313,-2.695,-5.627,-6.407,-544.798,-289.718,14.557,179.603,-45.040
82566.040,301.425,0.954,24.983,297.799,296.210,-7.024,-4.235,-2.672,-2.401,-1.403,-4.566,-6.727,-5.779,-3.237,-1.459,0.634,-6.159,1.256,-0.627,-3.109,-4.952,-6.397,-544.798,-289.718,14.557,179.619,-45.060
82566.040,301.425,0.954,24.986,297.878,296.210,-7.673,-4.347,-2.565,-2.192,-1.079,-5.396,-5.446,-6.528,-3.572,-0.625,0.739,-5.309,1.047,-0.522,-3.213,-5.290,-6.407,-544.798,-289.718,14.557,179.619,-45.060
82566.040,301.425,0.954,24.980,297.720,296.370,-7.349,-5.016,-3.099,-2.296,-1.511,-4.981,-6.620,-5.886,-4.688,-1.563,0.317,-7.008,1.047,-0.731,-3.213,-4.502,-6.418,-544.798,-289.718,14.557,179.619,-45.060
