%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83831.898,301.280,0.969,24.979,302.403,298.632,-6.161,-4.012,-1.389,-0.939,-0.108,-4.877,-5.019,-4.815,-3.126,-0.208,2.430,-4.991,1.571,-0.209,-1.866,-4.615,-2.430,-544.798,-289.718,14.557,13.096,-15.064
83835.930,301.278,0.969,24.984,302.562,298.632,-5.945,-3.121,-1.924,-0.418,-0.108,-4.047,-5.232,-5.029,-1.898,-0.521,2.324,-4.672,2.094,-0.209,-1.762,-3.490,-2.451,-544.798,-289.718,14.557,13.096,-15.064
83839.961,301.281,0.969,24.977,302.403,298.952,-6.809,-3.121,-1.710,-1.253,-0.540,-4.151,-4.912,-5.457,-3.237,0.000,0.951,-4.991,1.780,-0.627,-2.280,-4.503,-2.420,-544.798,-289.718,14.557,13.112,-15.074
83839.961,301.281,0.969,24.977,302.403,298.792,-5.836,-3.789,-1.710,-1.044,-1.295,-4.151,-4.271,-5.136,-2.344,-0.104,1.902,-5.203,2.199,0.419,-2.073,-3.940,-2.430,-544.798,-289.718,14.557,13.112,-15.043
83831.898,301.280,0.969,24.982,302.483,298.792,-5.728,-2.786,-1.817,-0.626,-0.216,-4.462,-5.019,-5.029,-2.344,-0.625,1.162,-4.354,0.942,0.105,-1.762,-4.615,-2.420,-544.798,-289.718,14.557,13.096,-15.033
83839.961,301.278,0.969,24.977,302.403,298.952,-6.917,-3.232,-1.283,-1.357,-0.324,-4.048,-5.659,-4.922,-2.903,-0.834,1.690,-4.885,1.885,-0.731,-2.177,-4.277,-2.430,-544.798,-289.718,14.557,13.129,-15.033
83839.961,301.278,0.969,24.984,302.562,298.952,-7.458,-3.455,-1.924,-1.253,-0.216,-3.840,-4.378,-5.564,-2.568,-0.104,1.479,-4.141,1.361,0.314,-2.073,-3.827,-2.430,-544.798,-289.718,14.557,13.112,-15.054
83843.993,301.280,0.969,24.980,302.483,298.952,-6.161,-3.678,-1.069,-1.148,-0.216,-4.151,-4.485,-5.029,-3.349,0.000,1.690,-5.522,1.257,0.000,-1.866,-4.503,-2.430,-544.798,-289.718,14.557,13.096,-15.043
83839.961,301.278,0.969,24.981,302.483,298.792,-6.701,-3.232,-2.672,-1.253,0.000,-4.359,-5.125,-5.243,-2.233,-0.417,1.902,-5.309,1.361,0.314,-2.280,-3.152,-2.409,-544.798,-289.718,14.557,13.129,-15.054
83835.930,301.278,0.969,24.975,302.324,298.792,-6.053,-3.121,-2.138,-1.983,-0.432,-4.463,-5.125,-5.029,-2.009,-0.417,0.845,-5.415,2.304,-0.836,-2.280,-3.940,-2.420,-544.798,-289.718,14.557,13.096,-15.043
83839.961,301.277,0.969,24.980,302.483,299.112,-6.485,-3.901,-1.389,-1.253,-1.187,-3.840,-5.019,-5.029,-2.568,0.313,1.902,-4.991,2.094,0.733,-1.866,-3.264,-2.409,-544.798,-289.718,14.557,13.129,-15.054
83835.930,301.277,0.969,24.975,302.324,298.952,-6.269,-3.009,-1.603,-0.731,0.325,-3.944,-4.378,-4.601,-2.456,0.209,1.796,-4.460,2.094,0.314,-1.451,-4.052,-2.420,-544.798,-289.718,14.557,13.112,-15.054
83831.898,301.280,0.969,24.972,302.245,298.952,-6.593,-2.786,-2.031,-0.522,0.000,-3.840,-5.125,-5.243,-2.344,-0.834,2.536,-4.885,2.408,0.105,-2.591,-3.490,-2.409,-544.798,-289.718,14.557,13.112,-15.064
83839.961,301.278,0.969,24.981,302.483,299.112,-6.917,-3.121,-1.176,-1.670,0.108,-3.633,-4.698,-5.671,-2.568,0.418,1.162,-4.885,1.361,0.209,-2.073,-4.165,-2.409,-544.798,-289.718,14.557,13.112,-15.054
83839.961,301.280,0.969,24.974,302.324,299.112,-6.161,-4.235,-1.710,-0.939,-0.864,-3.944,-4.698,-4.922,-2.344,-0.313,2.113,-5.097,1.990,0.314,-1.866,-3.715,-2.399,-544.798,-289.718,14.557,13.096,-15.064
83839.961,301.280,0.969,24.974,302.324,298.792,-6.161,-2.563,-1.710,-1.044,0.000,-4.151,-4.378,-4.494,-1.563,-0.104,2.219,-4.566,1.361,0.419,-2.384,-3.490,-2.420,-544.798,-289.718,14.557,13.096,-15.064
83843.993,301.280,0.969,24.974,302.324,298.952,-6.053,-2.786,-1.283,-1.461,0.325,-3.840,-5.552,-5.350,-2.903,-0.729,1.479,-5.203,1.990,-1.149,-2.177,-3.827,-2.399,-544.798,-289.718,14.557,13.112,-15.054
83843.993,301.280,0.969,24.970,302.245,299.112,-6.917,-3.455,-1.710,-1.879,-0.432,-4.878,-5.339,-6.956,-2.679,-0.208,1.902,-4.672,1.361,0.314,-2.073,-3.940,-2.409,-544.798,-289.718,14.557,13.064,-15.064
83843.993,301.281,0.969,24.974,302.324,298.792,-5.836,-3.789,-1.389,0.105,-0.324,-4.359,-5.019,-4.494,-3.126,-0.313,1.902,-5.097,1.571,0.314,-2.177,-3.715,-2.399,-544.798,-289.718,14.557,13.112,-15.054
83843.993,301.278,0.969,24.970,302.245,298.952,-7.025,-3.567,-2.031,-0.731,-0.648,-4.255,-5.125,-4.815,-2.009,-0.417,1.690,-4.991,1.047,-0.313,-2.695,-4.052,-2.378,-544.798,-289.718,14.557,13.145,-15.054
83843.993,301.280,0.969,24.970,302.245,298.792,-6.485,-3.344,-2.031,-1.670,-0.540,-4.774,-5.339,-5.457,-2.679,-0.729,1.268,-4.991,1.257,-0.940,-2.798,-4.615,-2.420,-544.798,-289.718,14.557,13.096,-15.074
83852.055,301.278,0.970,24.969,302.245,299.112,-6.701,-3.789,-1.924,-1.044,-0.540,-4.151,-5.339,-5.564,-2.568,-0.521,1.690,-5.522,1.361,-0.418,-2.695,-4.052,-2.399,-544.798,-289.718,14.557,13.080,-15.064
83843.993,301.277,0.970,24.973,302.324,298.952,-6.701,-3.455,-2.244,-1.461,-0.648,-4.774,-5.766,-5.029,-3.126,-0.313,1.690,-5.097,2.094,-0.209,-2.073,-4.503,-2.430,-544.798,-289.718,14.557,13.129,-15.043
83843.993,301.278,0.969,24.973,302.324,298.952,-6.269,-2.675,-2.138,-0.731,-0.216,-4.151,-5.232,-5.243,-2.009,-0.834,1.796,-4.672,1.780,-0.731,-2.384,-3.602,-2.409,-544.798,-289.718,14.557,13.112,-15.054
83848.024,301.281,0.970,24.970,302.245,298.632,-7.674,-3.009,-1.710,-1.670,-0.648,-4.048,-5.232,-5.885,-3.014,-0.208,0.845,-5.309,1.675,-0.209,-2.177,-3.940,-2.440,-544.798,-289.718,14.557,13.129,-15.054
83848.024,301.280,0.970,24.970,302.245,298.792,-6.269,-3.455,-1.603,-1.253,-0.648,-3.321,-4.698,-4.708,-2.903,-0.000,2.113,-5.415,1.885,0.209,-2.488,-3.602,-2.430,-544.798,-289.718,14.557,13.112,-15.054
83843.993,301.278,0.969,24.970,302.245,298.632,-6.269,-3.009,-2.565,-1.044,-0.648,-4.878,-5.232,-5.243,-2.679,-0.104,1.901,-4.778,0.942,0.209,-2.280,-4.390,-2.399,-544.798,-289.718,14.557,13.112,-15.064
83856.087,301.281,0.970,24.969,302.245,298.952,-6.161,-3.009,-1.496,-1.566,-0.324,-4.151,-5.552,-5.029,-2.121,-0.208,1.796,-5.098,1.990,-0.418,-2.591,-4.277,-2.430,-544.798,-289.718,14.557,13.096,-15.074
83852.055,301.281,0.970,24.966,302.166,298.632,-7.242,-3.789,-1.817,-1.357,-0.864,-4.878,-5.125,-6.100,-2.679,0.104,1.690,-4.885,2.199,0.419,-2.591,-3.715,-2.430,-544.798,-289.718,14.557,13.161,-15.054
83856.087,301.280,0.970,24.968,302.245,298.792,-5.836,-4.124,-1.603,-0.731,0.000,-3.840,-4.271,-4.387,-3.014,-0.208,1.373,-4.991,1.780,0.314,-1.658,-4.165,-2.420,-544.798,-289.718,14.557,13.112,-15.074
83848.024,301.280,0.970,24.963,302.087,298.472,-6.593,-3.121,-2.351,-1.357,-0.324,-4.567,-5.339,-5.350,-1.786,-0.938,1.796,-5.204,1.361,-0.313,-2.384,-4.165,-2.420,-544.798,-289.718,14.557,13.129,-15.064
83856.087,301.278,0.970,24.965,302.166,298.472,-7.133,-4.012,-2.244,-2.401,-0.648,-4.567,-5.446,-5.778,-2.568,-1.146,0.845,-5.310,1.675,-0.836,-1.969,-3.940,-2.420,-544.798,-289.718,14.557,13.096,-15.054
83852.055,301.278,0.970,24.962,302.087,298.792,-6.593,-4.235,-1.283,-1.357,-0.756,-4.151,-5.232,-5.350,-2.344,-0.104,1.796,-5.310,1.570,0.837,-2.695,-4.052,-2.440,-544.798,-289.718,14.557,13.112,-15.064
83852.055,301.278,0.970,24.966,302.166,298.632,-6.485,-3.121,-1.924,-0.835,-0.216,-4.774,-5.125,-5.136,-3.126,-0.417,1.901,-5.522,1.570,-0.418,-1.969,-4.503,-2.430,-544.798,-289.718,14.557,13.096,-15.054
83848.024,301.278,0.970,24.966,302.166,298.472,-6.269,-3.009,-2.031,-0.522,-0.216,-4.048,-4.805,-5.457,-2.009,-0.417,2.113,-4.567,2.199,0.209,-2.591,-3.377,-2.420,-544.798,-289.718,14.557,13.112,-15.064
83848.024,301.278,0.970,24.960,302.008,298.632,-7.350,-3.789,-2.031,-1.566,-0.432,-4.463,-5.125,-5.671,-2.903,-0.417,0.951,-4.885,1.570,-0.104,-1.762,-3.940,-2.430,-544.798,-289.718,14.557,13.096,-15.043
83843.993,301.277,0.970,24.970,302.245,298.472,-6.809,-4.012,-1.817,-0.939,-0.756,-3.944,-4.912,-4.708,-2.679,-0.000,2.218,-5.204,1.885,0.628,-1.658,-3.715,-2.430,-544.798,-289.718,14.557,13.080,-15.064
83852.055,301.280,0.970,24.963,302.087,298.312,-6.485,-2.675,-1.924,-1.044,-0.108,-4.566,-4.912,-5.029,-2.121,-0.521,1.796,-4.460,1.361,-0.104,-1.866,-3.940,-2.420,-544.798,-289.718,14.557,13.112,-15.064
83843.993,301.278,0.969,24.960,302.008,298.312,-6.485,-3.232,-1.496,-1.148,-0.108,-3.943,-5.446,-5.457,-2.233,-0.313,1.901,-4.779,2.199,-0.836,-1.762,-3.827,-2.440,-544.798,-289.718,14.557,13.112,-15.064
83848.024,301.278,0.970,24.960,302.008,298.472,-6.917,-3.344,-1.603,-1.253,-0.648,-4.670,-5.125,-6.099,-2.568,0.209,2.218,-4.354,2.513,0.942,-2.177,-3.039,-2.440,-544.798,-289.718,14.557,13.080,-15.064
83848.024,301.280,0.970,24.957,301.929,298.152,-5.836,-3.232,-0.641,-0.313,0.757,-3.943,-4.591,-4.387,-3.014,0.104,2.113,-5.098,2.408,0.523,-1.451,-3.940,-2.440,-544.798,-289.718,14.557,13.112,-15.043
83843.993,301.278,0.969,24.960,302.008,298.472,-6.377,-3.232,-2.031,-0.731,-0.216,-4.047,-4.805,-4.708,-1.228,-0.625,2.430,-4.460,1.989,0.209,-1.969,-3.827,-2.430,-544.798,-289.718,14.557,13.112,-15.054
83848.024,301.278,0.970,24.963,302.087,297.992,-6.809,-3.455,-1.817,-1.566,-0.216,-4.358,-5.019,-5.778,-2.903,0.209,1.585,-5.204,1.885,-0.209,-2.177,-3.827,-2.440,-544.798,-289.718,14.557,13.096,-15.064
83848.024,301.278,0.970,24.957,301.929,297.832,-6.053,-4.124,-1.389,-1.044,-0.972,-4.255,-4.805,-5.136,-2.121,-0.104,1.902,-5.098,1.989,0.209,-2.280,-3.827,-2.451,-544.798,-289.718,14.557,13.112,-15.064
83852.055,301.281,0.970,24.950,301.771,298.152,-5.620,-3.344,-1.817,-1.253,-0.108,-4.670,-5.019,-5.350,-3.237,-0.208,1.585,-4.779,1.466,0.314,-1.555,-4.728,-2.430,-544.798,-289.718,14.557,13.096,-15.064
83843.993,301.280,0.969,24.947,301.692,298.152,-6.377,-2.786,-1.603,-0.626,-0.108,-3.528,-5.766,-5.243,-2.009,-0.834,1.690,-4.779,1.990,-0.313,-2.280,-3.490,-2.430,-544.798,-289.718,14.557,13.096,-15.064
83843.993,301.281,0.969,24.954,301.850,297.992,-6.917,-3.121,-1.496,-1.044,-0.324,-3.528,-4.591,-5.671,-2.233,-0.313,1.796,-4.991,1.885,-0.418,-2.488,-3.940,-2.440,-544.798,-289.718,14.557,13.096,-15.054
83843.993,301.281,0.969,24.944,301.613,298.152,-6.377,-4.570,-1.924,-1.461,-1.079,-4.358,-5.232,-5.243,-2.791,-0.313,1.690,-5.522,1.780,0.209,-1.866,-4.052,-2.440,-544.798,-289.718,14.557,13.096,-15.064
83839.961,301.281,0.969,24.951,301.771,297.992,-6.269,-2.786,-2.031,-0.939,-0.432,-5.085,-4.485,-5.350,-1.898,0.209,2.113,-4.779,0.838,0.523,-1.969,-4.052,-2.440,-544.798,-289.718,14.557,13.129,-15.054
83848.024,301.280,0.970,24.950,301.771,298.152,-6.593,-2.898,-1.283,-1.670,0.108,-3.943,-5.339,-5.243,-2.121,-0.208,1.479,-4.673,1.780,-1.045,-2.280,-4.390,-2.430,-544.798,-289.718,14.557,13.129,-15.054
83843.993,301.281,0.969,24.947,301.692,298.152,-7.458,-3.678,-1.603,-1.670,-1.511,-4.462,-5.339,-5.671,-2.568,-0.104,1.479,-4.354,1.885,0.733,-2.488,-3.602,-2.430,-544.798,-289.718,14.557,13.096,-15.064
83843.993,301.283,0.969,24.951,301.771,298.152,-5.620,-3.789,-1.176,-0.209,0.865,-3.528,-4.485,-4.494,-3.349,0.209,2.007,-5.310,2.094,-0.000,-1.866,-4.503,-2.420,-544.798,-289.718,14.557,13.129,-15.054
