%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82574.103,301.63,0.954,14.901,105.88,104.343,-7.241,-4.012,-2.672,-2.296,-1.079,-5.81,-5.98,-6.207,-3.907,-1.25,0.845,-5.734,0.419,-0.836,-3.006,-6.19,-6.251,46.615,47.538,-2.832,-102.678,-74.98
82574.103,301.63,0.954,14.912,106.038,104.504,-7.241,-4.012,-2.672,-2.296,-1.187,-4.773,-6.086,-5.672,-3.683,-1.771,0.423,-5.522,1.361,-1.672,-3.109,-5.065,-6.23,46.576,47.497,-2.829,-102.678,-74.991
82574.103,301.63,0.954,14.901,105.88,103.863,-8.321,-4.793,-2.351,-2.192,-0.432,-4.98,-5.339,-5.886,-3.349,-1.042,0.211,-5.84,1.256,-0.731,-3.006,-5.29,-6.23,46.576,47.477,-2.829,-102.678,-74.991
82578.135,301.631,0.954,14.901,105.88,104.504,-6.592,-5.016,-2.138,-1.983,-1.403,-4.98,-6.3,-5.458,-3.907,-1.25,0.528,-6.69,1.256,-0.94,-3.006,-5.515,-6.251,46.576,47.477,-2.825,-102.661,-74.991
82578.135,301.631,0.954,14.901,105.88,104.343,-7.565,-4.012,-3.313,-1.774,-0.972,-5.188,-5.98,-5.779,-3.125,-1.459,0.528,-5.946,0.419,-0.522,-3.213,-5.177,-6.241,46.596,47.456,-2.824,-102.661,-74.991
82570.072,301.63,0.954,14.907,105.959,104.824,-7.673,-4.235,-2.244,-2.401,-1.403,-5.292,-6.407,-5.458,-3.683,-1.25,0.423,-6.265,1.466,-1.463,-3.109,-5.177,-6.22,46.634,47.426,-2.822,-102.645,-74.991
82566.04,301.633,0.954,14.896,105.801,104.664,-7.241,-4.347,-2.779,-1.774,-1.511,-5.292,-5.766,-6.528,-3.795,-0.938,0.845,-6.584,0.733,-0.418,-4.042,-5.402,-6.209,46.615,47.416,-2.82,-102.678,-75.001
82578.135,301.633,0.954,14.906,105.959,104.504,-7.565,-4.347,-2.565,-2.505,-0.864,-5.604,-6.086,-5.672,-4.353,-1.042,1.056,-6.371,0.628,-0.731,-2.591,-5.402,-6.23,46.615,47.395,-2.817,-102.645,-74.991
82570.072,301.633,0.954,14.907,105.959,104.664,-7.889,-4.235,-3.099,-1.879,-1.295,-4.67,-5.766,-5.993,-3.349,-2.292,0.528,-6.371,0.523,-0.94,-3.213,-5.29,-6.22,46.615,47.365,-2.813,-102.661,-75.011
82574.103,301.635,0.954,14.901,105.88,104.824,-8.537,-4.57,-2.993,-2.505,-1.187,-5.085,-5.766,-6.1,-3.572,-1.042,0.106,-5.946,1.047,-1.149,-3.731,-5.402,-6.23,46.596,47.334,-2.811,-102.694,-75.001
82570.072,301.633,0.954,14.885,105.642,104.984,-7.457,-4.904,-3.313,-2.401,-1.403,-5.292,-5.873,-6.207,-4.13,-1.042,0.845,-6.477,0.838,-0.627,-3.731,-4.84,-6.199,46.576,47.324,-2.809,-102.661,-75.011
82574.103,301.631,0.954,14.89,105.722,104.664,-6.808,-3.79,-2.779,-1.983,-0.972,-5.396,-5.552,-5.565,-3.46,-1.563,0.423,-5.628,0.523,-0.627,-3.109,-5.965,-6.199,46.538,47.294,-2.807,-102.678,-74.991
82570.072,301.635,0.954,14.885,105.642,104.664,-7.024,-4.57,-2.886,-1.983,-1.295,-4.981,-6.941,-6.1,-3.683,-1.771,0.634,-6.159,1.361,-1.254,-3.317,-4.952,-6.22,46.557,47.284,-2.805,-102.694,-74.991
82574.103,301.635,0.954,14.896,105.801,104.984,-7.673,-4.235,-2.672,-1.879,-0.54,-4.981,-5.232,-6.742,-3.795,-1.25,0.317,-5.946,1.047,-1.045,-3.006,-5.852,-6.209,46.538,47.263,-2.803,-102.661,-74.991
82566.04,301.633,0.954,14.896,105.801,105.144,-7.565,-5.35,-2.672,-1.983,-0.756,-5.085,-5.98,-5.993,-4.353,-1.146,0.528,-6.584,0.942,-0.731,-3.109,-5.852,-6.199,46.519,47.253,-2.802,-102.694,-74.991
82570.072,301.633,0.954,14.901,105.88,104.824,-7.565,-4.124,-3.42,-2.401,-0.864,-5.292,-6.086,-5.993,-3.46,-1.771,1.056,-6.159,0.523,-1.149,-3.628,-5.177,-6.22,46.5,47.202,-2.799,-102.71,-75.011
82574.103,301.635,0.954,14.896,105.801,105.144,-7.458,-4.904,-2.458,-2.505,-1.187,-5.604,-5.873,-6.207,-4.242,-1.667,0.106,-6.265,1.047,-1.776,-3.213,-5.29,-6.209,46.461,47.172,-2.798,-102.678,-74.991
82574.103,301.635,0.954,14.901,105.88,104.984,-7.458,-4.458,-2.672,-2.296,-1.727,-4.877,-6.407,-6.956,-3.572,-1.146,1.162,-6.159,0.628,-0.522,-3.628,-5.29,-6.209,46.423,47.162,-2.796,-102.678,-74.991
82578.135,301.638,0.954,14.895,105.801,105.144,-7.242,-5.016,-3.526,-2.192,-0.864,-5.708,-6.407,-5.886,-4.688,-1.563,0.739,-6.265,1.152,-0.627,-3.006,-5.852,-6.209,46.365,47.131,-2.796,-102.661,-74.991
82570.072,301.635,0.954,14.896,105.801,104.984,-7.458,-4.012,-2.992,-1.67,-1.295,-5.292,-6.3,-5.351,-3.907,-2.292,0.634,-6.584,0.942,-1.358,-3.42,-4.614,-6.189,46.365,47.08,-2.794,-102.694,-74.98
82562.009,301.635,0.954,14.886,105.642,104.984,-8.322,-4.458,-2.778,-2.087,-0.972,-5.189,-5.873,-6.1,-3.46,-1.355,0.211,-6.159,1.152,-0.94,-3.317,-4.84,-6.199,46.326,47.04,-2.793,-102.661,-75.001
82570.072,301.638,0.954,14.885,105.642,105.144,-7.566,-5.238,-3.42,-1.879,-1.727,-5.085,-5.98,-6.1,-4.13,-1.771,0.423,-6.69,1.152,-1.045,-3.317,-5.627,-6.199,46.249,47.04,-2.792,-102.645,-74.98
82574.103,301.635,0.954,14.884,105.642,104.984,-7.566,-4.124,-3.42,-2.296,-1.187,-5.5,-5.552,-6.1,-3.237,-1.98,0.528,-5.946,-0.105,-1.045,-3.109,-5.402,-6.189,46.249,46.989,-2.792,-102.661,-74.98
82574.103,301.638,0.954,14.884,105.642,104.984,-7.89,-4.347,-2.778,-2.505,-0.972,-5.189,-6.834,-6.1,-3.683,-1.459,0.528,-6.265,1.047,-2.194,-3.42,-4.84,-6.189,46.192,46.969,-2.793,-102.661,-75.001
82574.103,301.635,0.954,14.896,105.801,105.144,-7.35,-4.681,-2.992,-2.401,-1.511,-4.981,-5.873,-6.528,-3.46,-1.25,0.211,-6.265,0.838,-0.313,-3.628,-5.515,-6.178,46.172,46.918,-2.792,-102.661,-74.991
82578.135,301.638,0.954,14.884,105.642,104.984,-6.917,-5.238,-3.313,-1.67,-1.187,-5.189,-5.873,-6.207,-4.13,-1.25,0.423,-6.159,0.523,-1.567,-3.42,-5.852,-6.199,46.153,46.877,-2.792,-102.661,-75.001
82574.103,301.636,0.954,14.89,105.722,104.504,-7.242,-4.458,-3.526,-1.879,-0.648,-5.5,-5.873,-5.779,-3.46,-2.292,0.739,-5.734,0.733,-1.045,-3.628,-4.614,-6.178,46.076,46.857,-2.791,-102.645,-75.001
82574.103,301.636,0.954,14.89,105.722,104.984,-7.674,-4.124,-2.672,-2.922,-1.295,-5.189,-5.873,-5.886,-3.572,-1.042,-0.105,-5.734,0.523,-1.149,-3.006,-5.065,-6.189,46.095,46.816,-2.792,-102.661,-74.97
82578.135,301.636,0.954,14.89,105.722,105.144,-7.242,-5.016,-3.099,-1.774,-1.835,-5.085,-5.766,-6.1,-3.907,-0.834,0.951,-6.265,0.838,-0.94,-3.317,-4.952,-6.209,46.038,46.786,-2.794,-102.694,-75.011
82582.166,301.633,0.954,14.889,105.722,104.824,-7.134,-4.124,-3.313,-2.505,-0.864,-5.085,-5.766,-5.779,-4.018,-1.667,0.951,-5.415,0.419,-1.358,-3.109,-5.627,-6.189,45.999,46.765,-2.795,-102.678,-74.991
82582.166,301.635,0.954,14.884,105.642,104.824,-7.566,-4.124,-2.778,-1.879,-1.619,-5.189,-6.62,-5.565,-3.572,-1.667,0,-5.628,1.571,-1.149,-3.213,-5.29,-6.189,45.999,46.745,-2.795,-102.661,-74.991
82578.135,301.635,0.954,14.89,105.722,104.504,-7.89,-4.681,-2.565,-2.296,-0.864,-4.774,-5.339,-6.207,-3.683,-1.355,0.211,-5.84,0.838,-0.836,-3.42,-5.065,-6.189,45.98,46.725,-2.797,-102.678,-74.991
82586.197,301.636,0.954,14.889,105.722,104.343,-7.565,-5.016,-3.206,-2.192,-1.403,-5.292,-6.086,-5.993,-4.13,-1.563,0.106,-7.114,1.152,-0.94,-2.695,-5.29,-6.157,45.941,46.704,-2.798,-102.661,-74.98
82586.197,301.635,0.954,14.883,105.642,104.984,-7.241,-4.235,-3.42,-1.357,-0.54,-5.189,-5.766,-5.351,-2.902,-1.98,0.634,-5.628,0.733,-0.836,-2.902,-5.402,-6.189,45.961,46.715,-2.8,-102.694,-75.001
82574.103,301.635,0.954,14.884,105.642,104.504,-7.349,-4.681,-2.351,-3.027,-1.187,-5.085,-6.62,-5.779,-3.237,-1.25,0.211,-6.265,0.838,-1.672,-3.109,-5.177,-6.189,45.961,46.694,-2.802,-102.661,-74.991
82582.166,301.631,0.954,14.884,105.642,104.504,-7.241,-4.347,-2.885,-1.879,-1.727,-4.981,-5.766,-6.1,-3.907,-0.938,0.739,-6.584,0.209,-0.836,-3.524,-5.74,-6.189,45.941,46.694,-2.803,-102.678,-74.98
82578.135,301.635,0.954,14.89,105.722,104.664,-7.457,-4.235,-2.778,-1.774,-0.864,-4.981,-5.659,-6.1,-4.688,-1.667,0.423,-6.159,0.628,-1.149,-3.006,-5.74,-6.168,45.941,46.674,-2.804,-102.678,-75.001
82582.166,301.631,0.954,14.884,105.642,104.504,-7.781,-4.681,-3.206,-1.983,-1.727,-5.5,-6.407,-6.1,-4.13,-2.501,0.317,-6.477,0.942,-1.254,-3.317,-5.177,-6.189,45.884,46.674,-2.806,-102.661,-74.991
82586.197,301.631,0.954,14.894,105.801,104.504,-8.105,-4.347,-2.672,-2.296,-0.972,-5.189,-6.086,-5.993,-4.018,-1.042,-0.211,-6.159,0.942,-1.045,-2.902,-5.065,-6.178,45.922,46.674,-2.808,-102.694,-74.98
82582.166,301.631,0.954,14.884,105.642,104.824,-7.349,-5.016,-2.992,-2.296,-1.943,-5.708,-6.086,-6.421,-4.242,-1.771,0.528,-7.114,0.733,-0.418,-3.317,-5.29,-6.157,45.884,46.684,-2.81,-102.661,-74.991
82586.197,301.631,0.954,14.883,105.642,104.343,-7.349,-4.012,-3.313,-1.461,-0.54,-5.708,-5.659,-6.1,-2.79,-1.876,0.528,-6.159,0.524,-0.627,-3.213,-5.515,-6.168,45.903,46.694,-2.812,-102.678,-74.98
82590.229,301.628,0.954,14.883,105.642,104.343,-7.132,-4.124,-2.458,-2.087,-1.403,-4.462,-6.513,-5.886,-3.349,-1.876,1.056,-6.371,1.675,-1.567,-3.524,-4.952,-6.178,45.884,46.704,-2.813,-102.661,-74.991
82586.197,301.627,0.954,14.883,105.642,104.343,-7.889,-4.793,-2.458,-1.879,-0.864,-5.189,-5.339,-6.956,-3.46,-1.042,0.317,-6.159,0.733,-0.731,-3.109,-4.952,-6.189,45.922,46.715,-2.816,-102.661,-75.011
82586.197,301.63,0.954,14.878,105.563,104.023,-7.132,-4.904,-2.885,-1.566,-0.756,-5.189,-5.766,-5.779,-3.795,-1.771,0.317,-6.477,0.942,-0.731,-2.799,-5.29,-6.178,45.903,46.715,-2.818,-102.645,-74.991
82594.26,301.628,0.954,14.882,105.642,104.343,-7.673,-3.567,-2.992,-1.774,-0.756,-4.774,-5.766,-5.351,-3.014,-1.771,0.528,-5.522,0.419,-0.104,-2.902,-4.727,-6.178,45.903,46.755,-2.821,-102.678,-75.001
