%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83122.373,300.820,0.963,25.052,302.070,300.472,-7.781,-4.904,-2.993,-1.879,-0.756,-5.085,-6.086,-5.779,-4.465,-1.563,-0.211,-6.159,0.524,-0.940,-2.798,-5.853,-8.489,-544.798,-289.718,14.557,-118.443,40.001
83122.373,300.820,0.963,25.049,301.991,300.792,-8.213,-4.235,-2.993,-2.401,-1.511,-5.604,-6.620,-6.421,-3.796,-2.500,0.423,-5.946,0.524,-1.567,-3.420,-5.741,-8.479,-544.798,-289.718,14.557,-118.443,40.021
83118.341,300.820,0.963,25.053,302.070,300.472,-8.537,-4.458,-2.672,-2.923,-1.511,-4.981,-5.766,-5.886,-3.572,-1.250,0.000,-5.946,0.733,-1.358,-2.798,-5.065,-8.489,-544.798,-289.718,14.557,-118.460,40.011
83114.310,300.822,0.963,25.057,302.149,300.472,-7.565,-5.015,-2.993,-2.192,-1.619,-5.604,-5.766,-5.886,-3.684,-1.459,0.845,-7.221,0.733,-1.672,-4.146,-5.065,-8.489,-544.798,-289.718,14.557,-118.443,40.011
83114.310,300.819,0.963,25.056,302.149,300.632,-7.348,-4.458,-2.886,-2.505,-0.972,-6.434,-6.300,-6.100,-4.354,-2.084,-0.105,-6.583,-0.314,-1.776,-3.731,-5.853,-8.500,-544.798,-289.718,14.557,-118.443,40.011
83110.279,300.820,0.962,25.060,302.228,300.472,-8.645,-4.458,-3.313,-2.192,-1.511,-5.085,-6.620,-5.671,-3.349,-1.875,0.106,-6.265,1.152,-2.090,-3.731,-5.065,-8.489,-544.798,-289.718,14.557,-118.443,40.001
83110.279,300.817,0.962,25.057,302.149,300.472,-8.429,-4.458,-2.672,-2.818,-1.835,-5.292,-5.552,-6.635,-3.572,-1.771,0.106,-7.114,0.524,-1.254,-3.628,-5.853,-8.510,-544.798,-289.718,14.557,-118.476,40.001
83114.310,300.819,0.963,25.056,302.149,300.472,-7.781,-6.019,-2.672,-2.505,-0.972,-4.773,-5.766,-5.992,-4.242,-1.667,0.106,-7.008,0.419,-1.567,-3.524,-5.291,-8.479,-544.798,-289.718,14.557,-118.443,40.011
83110.279,300.820,0.962,25.060,302.228,300.312,-7.565,-4.124,-3.313,-1.983,-0.864,-5.811,-6.086,-5.671,-3.683,-1.563,0.423,-6.159,-0.209,-1.149,-3.628,-5.516,-8.479,-544.798,-289.718,14.557,-118.460,40.011
83110.279,300.822,0.962,25.057,302.149,300.312,-7.997,-4.793,-2.779,-2.610,-1.403,-4.877,-6.193,-5.671,-3.795,-0.938,0.528,-6.265,1.571,-1.985,-3.006,-4.953,-8.479,-544.798,-289.718,14.557,-118.443,39.980
83110.279,300.820,0.962,25.064,302.307,300.472,-8.213,-4.570,-2.458,-2.088,-0.972,-4.981,-5.659,-6.956,-3.572,-1.667,0.211,-6.902,0.105,-1.567,-3.939,-5.853,-8.489,-544.798,-289.718,14.557,-118.460,40.021
