%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82634.574,301.918,0.953,24.965,297.139,294.873,-7.133,-5.238,-3.099,-1.774,-1.943,-5.396,-5.339,-5.457,-4.018,-0.729,1.056,-6.477,1.780,-0.731,-3.317,-4.840,-6.053,-544.798,-289.718,14.557,-90.002,-30.049
82630.543,301.915,0.953,24.959,296.981,294.873,-6.809,-4.235,-2.886,-1.879,-0.972,-5.604,-6.086,-5.779,-3.683,-1.563,0.634,-5.946,0.419,-1.045,-2.902,-5.516,-6.043,-544.798,-289.718,14.557,-90.002,-30.019
82634.574,301.917,0.953,24.962,297.060,295.033,-6.593,-3.567,-2.458,-1.983,-0.864,-4.981,-6.300,-5.243,-2.456,-1.667,0.951,-5.203,1.780,-0.940,-3.213,-4.728,-6.032,-544.798,-289.718,14.557,-90.002,-30.029
82634.574,301.918,0.953,24.965,297.139,295.193,-7.458,-3.901,-1.710,-1.879,-0.648,-4.462,-5.766,-5.993,-3.795,-0.834,0.634,-5.840,1.361,-0.104,-2.695,-5.178,-6.032,-544.798,-289.718,14.557,-89.986,-30.039
82626.511,301.917,0.953,24.966,297.139,295.033,-6.809,-4.570,-2.244,-2.088,-1.511,-5.085,-6.086,-5.457,-4.241,-0.938,0.634,-6.902,1.361,-1.045,-3.317,-5.853,-6.053,-544.798,-289.718,14.557,-90.019,-30.039
82634.574,301.914,0.954,24.958,296.981,295.353,-7.350,-4.124,-3.634,-2.088,-0.864,-5.500,-5.125,-5.136,-3.349,-1.146,0.739,-5.203,1.256,-0.313,-1.969,-4.953,-6.032,-544.798,-289.718,14.557,-89.986,-30.039
82630.543,301.914,0.953,24.962,297.060,295.193,-6.809,-3.678,-2.351,-2.401,-0.864,-4.877,-6.620,-5.672,-3.795,-1.771,0.106,-6.053,1.047,-1.672,-3.524,-4.953,-6.032,-544.798,-289.718,14.557,-90.019,-30.029
82626.511,301.914,0.953,24.966,297.139,295.033,-7.890,-4.904,-2.779,-1.461,-1.295,-4.462,-6.086,-7.063,-3.795,-0.834,0.634,-6.371,0.314,-0.940,-4.042,-6.079,-6.043,-544.798,-289.718,14.557,-90.002,-30.029
82630.543,301.914,0.953,24.969,297.218,295.353,-7.566,-5.350,-3.099,-2.714,-1.943,-5.811,-6.513,-6.849,-5.023,-1.563,0.211,-6.053,1.466,-0.836,-3.109,-5.178,-6.032,-544.798,-289.718,14.557,-90.002,-30.029
82630.543,301.910,0.953,24.966,297.139,295.353,-7.025,-3.678,-3.206,-1.566,-1.187,-4.566,-5.980,-5.886,-3.125,-1.771,0.317,-6.159,0.209,-0.731,-3.317,-4.953,-6.043,-544.798,-289.718,14.557,-89.986,-30.039
82638.605,301.912,0.954,24.971,297.297,295.353,-7.350,-4.124,-2.993,-2.401,-1.619,-5.292,-6.193,-5.672,-3.572,-1.042,0.106,-6.159,0.838,-1.358,-3.317,-5.403,-6.022,-544.798,-289.718,14.557,-89.986,-30.039
82638.605,301.912,0.954,24.968,297.218,295.513,-7.133,-4.904,-3.420,-2.401,-2.375,-5.915,-6.620,-6.528,-4.465,-1.042,0.739,-6.477,1.047,-0.836,-3.420,-5.403,-6.022,-544.798,-289.718,14.557,-90.002,-30.039
82634.574,301.912,0.954,24.972,297.297,295.513,-6.377,-4.235,-2.565,-1.670,-0.972,-5.604,-5.873,-5.779,-3.795,-1.667,1.056,-6.159,0.942,-0.836,-3.628,-6.529,-6.022,-544.798,-289.718,14.557,-90.035,-30.029
82642.637,301.912,0.954,24.974,297.376,295.513,-7.242,-4.124,-3.420,-2.192,-1.295,-4.774,-6.300,-5.993,-3.683,-2.813,0.845,-6.159,1.152,-1.045,-3.109,-4.503,-6.032,-544.798,-289.718,14.557,-90.002,-30.039
82642.637,301.912,0.954,24.977,297.455,295.673,-7.458,-4.570,-2.565,-2.401,-1.187,-4.670,-5.446,-6.100,-3.572,-1.042,0.211,-5.734,1.047,-1.672,-2.798,-5.178,-6.032,-544.798,-289.718,14.557,-90.002,-30.049
