%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82586.197,301.556,0.954,14.858,105.318,104.247,-7.781,-4.793,-2.992,-1.774,-0.972,-5.707,-6.300,-5.779,-4.465,-1.354,0.528,-6.053,0.838,-0.522,-3.420,-5.965,-6.428,-544.798,-289.718,14.557,179.817,-45.513
82574.103,301.554,0.954,14.848,105.160,104.247,-7.565,-4.235,-2.778,-2.401,-1.403,-5.395,-5.980,-5.672,-3.237,-2.188,0.423,-6.159,1.152,-0.836,-3.420,-4.727,-6.438,-544.798,-289.718,14.557,179.817,-45.523
82578.135,301.557,0.954,14.843,105.081,103.767,-8.105,-4.458,-2.885,-2.505,-1.079,-4.773,-5.339,-6.207,-4.018,-1.042,-0.105,-6.053,0.524,-1.149,-3.420,-5.065,-6.438,-544.798,-289.718,14.557,179.817,-45.493
82582.166,301.556,0.954,14.848,105.160,104.087,-7.349,-5.238,-3.313,-1.774,-1.727,-5.499,-6.086,-6.100,-4.130,-1.563,0.634,-6.796,0.838,-1.358,-2.902,-5.177,-6.449,-544.798,-289.718,14.557,179.800,-45.513
82578.135,301.557,0.954,14.837,105.002,103.927,-7.349,-4.235,-2.565,-2.296,-0.864,-5.188,-6.086,-6.100,-3.572,-1.563,0.317,-5.840,0.105,-1.149,-3.420,-5.740,-6.459,-544.798,-289.718,14.557,179.833,-45.513
82578.135,301.557,0.954,14.843,105.081,103.767,-7.565,-4.012,-2.565,-2.192,-1.403,-5.292,-6.407,-5.993,-3.795,-1.667,0.845,-6.265,0.942,-1.776,-3.109,-4.952,-6.459,-544.798,-289.718,14.557,179.817,-45.503
82578.135,301.554,0.954,14.837,105.002,103.927,-7.781,-4.347,-3.206,-1.879,-1.727,-5.499,-5.873,-6.635,-3.795,-1.250,0.634,-6.371,0.419,-0.418,-3.628,-5.065,-6.470,-544.798,-289.718,14.557,179.800,-45.513
82586.197,301.556,0.954,14.831,104.923,104.087,-7.457,-4.793,-2.992,-2.505,-0.864,-5.395,-5.873,-5.886,-4.353,-1.459,0.423,-6.053,0.314,-1.045,-3.109,-6.640,-6.490,-544.798,-289.718,14.557,179.784,-45.523
82586.197,301.557,0.954,14.842,105.081,104.087,-7.997,-4.458,-3.526,-2.087,-1.727,-5.499,-6.300,-5.993,-3.683,-2.188,0.000,-6.371,0.209,-0.940,-3.317,-4.840,-6.470,-544.798,-289.718,14.557,179.800,-45.513
82582.166,301.556,0.954,14.837,105.002,104.408,-8.105,-3.901,-2.565,-3.027,-1.295,-4.773,-5.980,-5.779,-4.130,-1.459,0.211,-6.159,1.047,-1.567,-3.628,-5.177,-6.470,-544.798,-289.718,14.557,179.817,-45.513
82578.135,301.556,0.954,14.837,105.002,104.247,-7.349,-5.238,-2.885,-2.296,-1.835,-5.395,-6.300,-6.314,-3.907,-1.355,0.739,-7.008,0.209,-0.940,-3.109,-5.177,-6.511,-544.798,-289.718,14.557,179.817,-45.534
82578.135,301.554,0.954,14.837,105.002,104.408,-7.457,-4.235,-2.992,-2.296,-0.864,-5.810,-6.086,-5.993,-3.683,-1.459,0.423,-6.159,0.419,-1.149,-3.317,-5.402,-6.511,-544.798,-289.718,14.557,179.800,-45.513
82574.103,301.556,0.954,14.837,105.002,104.408,-7.132,-3.790,-3.099,-2.296,-1.295,-5.292,-6.407,-5.458,-3.683,-1.146,0.634,-5.946,0.942,-1.567,-3.213,-5.177,-6.490,-544.798,-289.718,14.557,179.817,-45.513
82574.103,301.554,0.954,14.843,105.081,104.408,-8.105,-4.570,-2.672,-1.670,-1.079,-5.084,-5.766,-6.849,-3.907,-0.938,0.317,-5.734,1.047,-1.045,-3.213,-5.177,-6.532,-544.798,-289.718,14.557,179.817,-45.523
82578.135,301.554,0.954,14.842,105.081,104.728,-7.565,-4.124,-2.351,-1.461,-1.295,-4.773,-5.766,-5.779,-3.907,-1.355,0.739,-6.053,1.047,-0.627,-2.902,-5.402,-6.511,-544.798,-289.718,14.557,179.817,-45.503
82582.166,301.552,0.954,14.836,105.002,104.568,-7.457,-3.678,-3.420,-1.983,-0.324,-4.773,-5.766,-5.351,-3.014,-1.876,0.951,-5.840,0.838,-0.731,-3.317,-4.389,-6.522,-544.798,-289.718,14.557,179.817,-45.513
82578.135,301.556,0.954,14.842,105.081,104.888,-7.241,-4.235,-2.565,-3.131,-1.619,-4.877,-5.659,-5.458,-3.683,-0.625,0.211,-5.840,0.838,-1.358,-2.902,-5.065,-6.511,-544.798,-289.718,14.557,179.800,-45.513
82578.135,301.556,0.954,14.837,105.002,104.568,-7.024,-4.904,-2.778,-1.566,-1.511,-4.980,-5.873,-5.886,-3.683,-1.250,0.951,-6.371,0.419,-1.045,-2.902,-5.290,-6.532,-544.798,-289.718,14.557,179.784,-45.523
82582.166,301.554,0.954,14.836,105.002,104.728,-7.349,-3.901,-3.313,-1.879,-0.756,-5.914,-5.552,-5.672,-3.683,-1.146,0.739,-5.840,0.628,-1.045,-3.420,-5.402,-6.511,-544.798,-289.718,14.557,179.800,-45.513
82586.197,301.554,0.954,14.831,104.923,105.048,-7.241,-4.235,-2.885,-1.461,-0.972,-4.980,-6.086,-5.672,-3.460,-1.459,1.162,-6.159,1.571,-0.940,-2.902,-5.065,-6.522,-544.798,-289.718,14.557,179.817,-45.503
82590.229,301.551,0.954,14.836,105.002,104.888,-7.349,-4.458,-2.565,-1.983,-0.864,-4.877,-5.446,-6.100,-3.237,-1.042,0.634,-5.416,0.838,-0.731,-3.213,-5.402,-6.522,-544.798,-289.718,14.557,179.800,-45.513
82578.135,301.551,0.954,14.837,105.002,105.048,-7.132,-5.127,-2.778,-2.192,-0.756,-5.292,-6.086,-5.779,-3.683,-1.146,0.739,-6.584,1.047,-0.522,-2.695,-4.840,-6.511,-544.798,-289.718,14.557,179.800,-45.513
82586.197,301.552,0.954,14.842,105.081,105.048,-7.673,-4.124,-3.633,-2.087,-1.187,-5.292,-6.086,-5.886,-2.902,-1.667,0.845,-5.840,0.314,-1.045,-3.213,-5.065,-6.543,-544.798,-289.718,14.557,179.800,-45.534
82586.197,301.554,0.954,14.847,105.160,105.048,-7.781,-4.124,-2.351,-2.714,-1.079,-4.773,-5.980,-5.244,-3.460,-1.355,0.634,-5.946,1.256,-1.358,-3.109,-4.840,-6.543,-544.798,-289.718,14.557,179.800,-45.513
82578.135,301.554,0.954,14.854,105.239,105.208,-7.132,-4.904,-2.778,-1.983,-1.619,-4.877,-5.339,-6.528,-3.572,-0.729,0.634,-6.159,0.524,-0.836,-3.420,-5.065,-6.532,-544.798,-289.718,14.557,179.800,-45.503
82586.197,301.552,0.954,14.836,105.002,105.368,-7.673,-4.124,-2.885,-1.461,-0.540,-5.603,-6.086,-5.565,-3.572,-1.459,1.268,-6.265,0.733,-0.940,-3.524,-6.078,-6.543,-544.798,-289.718,14.557,179.849,-45.513
82590.229,301.554,0.954,14.841,105.081,105.208,-7.349,-4.347,-3.206,-1.879,-0.648,-4.877,-6.407,-5.993,-3.014,-1.771,0.317,-5.840,1.047,-1.358,-2.902,-5.290,-6.543,-544.798,-289.718,14.557,179.800,-45.513
82586.197,301.554,0.954,14.847,105.160,105.208,-8.321,-4.235,-2.351,-2.296,-0.972,-4.980,-5.552,-5.672,-3.795,-1.250,0.317,-6.053,1.047,-0.940,-3.317,-5.402,-6.543,-544.798,-289.718,14.557,179.817,-45.513
82586.197,301.554,0.954,14.853,105.239,105.048,-6.700,-5.461,-2.672,-1.566,-1.619,-4.669,-6.300,-5.672,-4.353,-1.250,0.528,-6.584,0.838,-0.940,-2.799,-5.290,-6.532,-544.798,-289.718,14.557,179.800,-45.523
82590.229,301.552,0.954,14.847,105.160,105.048,-7.457,-3.678,-3.206,-1.670,-0.972,-5.499,-5.873,-5.565,-3.014,-1.355,0.423,-5.522,0.419,-1.045,-3.213,-4.840,-6.532,-544.798,-289.718,14.557,179.849,-45.513
82594.260,301.554,0.954,14.858,105.318,105.048,-7.349,-4.347,-2.244,-2.818,-1.187,-4.358,-5.659,-5.779,-3.572,-1.146,0.739,-6.371,1.152,-1.567,-2.488,-5.065,-6.543,-544.798,-289.718,14.557,179.800,-45.523
