%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83497.292,301.290,0.965,14.896,107.114,104.967,-6.485,-3.455,-2.138,-1.775,-1.295,-4.670,-6.727,-6.100,-3.349,-0.834,1.584,-5.309,1.675,-0.731,-2.384,-3.264,-4.700,-544.798,-289.718,14.557,-178.830,-18.091
83497.292,301.288,0.965,14.896,107.114,105.127,-7.242,-3.678,-1.710,-1.357,-0.540,-3.943,-5.019,-5.457,-3.460,-0.834,0.634,-5.734,1.047,-0.313,-2.902,-4.728,-4.700,-544.798,-289.718,14.557,-178.830,-18.071
83493.261,301.286,0.965,14.896,107.114,105.287,-6.485,-4.570,-2.565,-1.983,-0.648,-4.670,-5.232,-4.815,-3.907,-0.834,1.056,-5.840,1.152,-0.418,-2.488,-5.178,-4.700,-544.798,-289.718,14.557,-178.830,-18.081
83493.261,301.288,0.965,14.902,107.193,104.967,-7.025,-4.012,-2.993,-2.088,-0.864,-4.774,-5.125,-5.136,-2.567,-0.625,1.901,-4.778,1.047,-0.000,-1.969,-4.390,-4.700,-544.798,-289.718,14.557,-178.846,-18.091
83505.355,301.285,0.966,14.912,107.351,104.967,-6.809,-3.344,-0.855,-1.461,-0.108,-4.358,-5.873,-5.029,-3.237,-0.834,0.845,-5.946,1.675,-1.149,-2.695,-3.827,-4.689,-544.798,-289.718,14.557,-178.830,-18.081
83501.324,301.288,0.966,14.901,107.193,105.287,-7.025,-3.901,-1.817,-1.148,-0.756,-4.358,-5.125,-5.457,-2.902,-0.521,1.056,-5.522,1.256,-0.418,-3.524,-4.728,-4.679,-544.798,-289.718,14.557,-178.830,-18.071
83493.261,301.286,0.965,14.913,107.351,105.287,-6.593,-4.124,-2.458,-1.670,-0.864,-5.085,-5.232,-5.029,-3.125,-0.313,1.796,-5.628,1.989,-0.104,-2.177,-5.065,-4.700,-544.798,-289.718,14.557,-178.830,-18.060
83497.292,301.285,0.965,14.907,107.272,105.287,-7.133,-3.455,-3.206,-1.461,-0.756,-4.877,-6.193,-5.564,-3.014,-1.771,1.584,-5.522,1.361,-0.104,-1.866,-3.490,-4.700,-544.798,-289.718,14.557,-178.813,-18.081
83497.292,301.288,0.965,14.902,107.193,105.127,-6.809,-4.124,-1.710,-1.670,-0.324,-4.462,-5.232,-5.671,-3.237,-0.834,-0.211,-6.159,0.628,-1.149,-3.317,-4.615,-4.700,-544.798,-289.718,14.557,-178.846,-18.081
83501.324,301.286,0.966,14.918,107.430,105.127,-6.917,-4.458,-1.283,-1.357,-0.864,-4.151,-4.698,-5.029,-2.344,0.000,1.479,-5.628,1.361,-0.627,-3.213,-5.403,-4.689,-544.798,-289.718,14.557,-178.846,-18.081
