%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83182.844,301.141,0.962,25.011,300.985,298.381,-6.053,-3.789,-1.176,-1.357,-0.108,-4.567,-4.591,-5.029,-3.460,-0.521,2.219,-5.416,1.675,0.105,-1.866,-4.277,-7.542,-544.798,-289.718,14.557,-177.583,-11.137
83190.906,301.143,0.962,25.007,300.906,298.381,-6.917,-3.121,-1.710,-0.522,-0.324,-4.151,-4.805,-4.601,-2.232,-0.625,1.585,-4.460,1.256,-0.313,-1.969,-3.715,-7.511,-544.798,-289.718,14.557,-177.567,-11.137
83186.875,301.138,0.962,25.007,300.906,298.542,-6.377,-3.344,-1.390,-1.670,-0.324,-4.151,-5.339,-4.815,-2.456,-0.000,1.373,-5.204,1.675,-0.940,-2.798,-3.489,-7.532,-544.798,-289.718,14.557,-177.550,-11.137
83190.906,301.143,0.962,25.013,301.064,298.221,-7.566,-3.901,-1.817,-0.731,-0.540,-4.151,-4.591,-5.992,-2.567,0.104,1.796,-4.991,1.885,0.314,-2.177,-3.827,-7.532,-544.798,-289.718,14.557,-177.599,-11.157
83186.875,301.141,0.962,25.004,300.827,298.381,-6.053,-4.124,-1.710,-1.357,-0.108,-4.774,-4.805,-5.457,-3.683,-0.521,1.902,-4.885,2.094,0.209,-1.969,-4.503,-7.532,-544.798,-289.718,14.557,-177.567,-11.137
83182.844,301.143,0.962,25.011,300.985,298.061,-6.593,-2.452,-2.138,-0.939,0.216,-4.567,-4.485,-4.922,-2.344,-0.834,1.056,-4.885,1.152,-0.104,-2.280,-3.715,-7.542,-544.798,-289.718,14.557,-177.550,-11.137
83186.875,301.143,0.962,25.001,300.748,298.221,-7.025,-4.458,-1.390,-2.192,-0.756,-4.151,-5.125,-5.564,-2.679,-0.417,1.162,-4.991,1.885,-0.627,-1.969,-3.715,-7.521,-544.798,-289.718,14.557,-177.567,-11.147
83186.875,301.144,0.962,25.004,300.827,298.381,-6.161,-3.678,-1.496,-0.209,-0.756,-3.840,-4.805,-5.243,-2.344,-0.000,2.113,-4.885,1.675,0.733,-2.591,-3.940,-7.532,-544.798,-289.718,14.557,-177.583,-11.137
83182.844,301.144,0.962,25.005,300.827,298.221,-6.485,-3.121,-2.031,-1.357,-0.108,-4.878,-5.339,-5.136,-3.684,-0.208,1.690,-5.310,1.570,-0.209,-2.073,-4.277,-7.532,-544.798,-289.718,14.557,-177.583,-11.147
83182.844,301.141,0.962,25.005,300.827,298.221,-6.485,-2.786,-1.603,-1.044,0.000,-3.736,-4.591,-5.136,-2.344,-0.521,2.007,-4.885,1.466,-0.627,-2.591,-3.940,-7.532,-544.798,-289.718,14.557,-177.567,-11.168
83190.906,301.143,0.962,25.003,300.827,298.542,-6.593,-3.121,-1.710,-1.879,-0.324,-4.255,-4.485,-5.564,-2.344,0.104,0.634,-4.991,1.675,-0.627,-2.591,-4.052,-7.542,-544.798,-289.718,14.557,-177.583,-11.147
83190.906,301.141,0.962,25.003,300.827,298.542,-6.593,-4.458,-1.924,-1.461,-1.187,-4.255,-4.912,-5.136,-2.679,-0.625,2.113,-5.841,1.989,-0.104,-2.902,-4.052,-7.521,-544.798,-289.718,14.557,-177.599,-11.147
83182.844,301.143,0.962,25.005,300.827,298.221,-6.701,-3.121,-2.245,-1.879,-0.324,-4.982,-4.912,-5.243,-2.456,-0.521,1.479,-5.098,0.733,-0.104,-2.280,-4.165,-7.511,-544.798,-289.718,14.557,-177.583,-11.137
83178.812,301.144,0.962,25.005,300.827,298.381,-6.269,-2.898,-1.390,-0.522,-0.324,-3.633,-5.446,-4.922,-2.903,-0.521,1.902,-4.567,1.675,0.000,-2.073,-3.489,-7.500,-544.798,-289.718,14.557,-177.583,-11.147
83182.844,301.143,0.962,25.005,300.827,298.221,-6.917,-3.344,-1.817,-1.253,-0.540,-3.944,-4.485,-5.671,-2.791,0.104,1.373,-4.991,1.885,0.314,-2.280,-3.940,-7.511,-544.798,-289.718,14.557,-177.567,-11.147
83190.906,301.141,0.962,25.000,300.748,298.381,-6.161,-4.458,-1.817,-1.566,-0.864,-4.982,-5.659,-5.885,-3.461,-0.625,0.951,-6.160,1.675,-0.104,-3.213,-4.503,-7.511,-544.798,-289.718,14.557,-177.550,-11.137
83186.875,301.143,0.962,25.001,300.748,298.381,-6.377,-3.009,-2.138,-1.044,-0.864,-4.878,-4.698,-5.029,-2.121,-0.834,1.585,-4.885,1.256,0.523,-2.073,-3.827,-7.511,-544.798,-289.718,14.557,-177.583,-11.147
83182.844,301.143,0.962,24.992,300.511,298.381,-6.161,-2.786,-1.176,-0.939,-0.108,-3.425,-5.446,-5.457,-2.344,-0.313,1.479,-5.416,1.570,-0.731,-2.488,-4.052,-7.511,-544.798,-289.718,14.557,-177.583,-11.116
83182.844,301.144,0.962,25.008,300.906,298.542,-7.133,-3.455,-1.283,-1.148,-0.432,-4.359,-4.698,-5.885,-2.679,-0.417,1.056,-5.204,1.570,0.209,-2.488,-4.165,-7.511,-544.798,-289.718,14.557,-177.567,-11.137
83186.875,301.144,0.962,25.001,300.748,298.381,-6.377,-4.235,-1.603,-1.253,-0.540,-4.151,-4.912,-5.457,-3.684,-0.521,2.007,-5.204,1.466,0.000,-2.488,-3.940,-7.511,-544.798,-289.718,14.557,-177.583,-11.137
83186.875,301.146,0.962,25.001,300.748,298.061,-6.485,-2.675,-1.496,-0.835,0.000,-4.359,-4.378,-5.243,-2.009,-0.729,1.162,-5.522,1.047,-0.209,-2.384,-3.827,-7.511,-544.798,-289.718,14.557,-177.599,-11.157
83178.812,301.144,0.962,24.999,300.669,298.381,-7.025,-3.009,-0.641,-1.566,-0.324,-3.944,-5.018,-4.815,-2.679,0.000,1.690,-5.204,1.256,-0.940,-2.384,-4.052,-7.511,-544.798,-289.718,14.557,-177.567,-11.147
83182.844,301.148,0.962,24.992,300.511,298.542,-6.269,-3.901,-1.603,-0.418,-0.648,-3.944,-4.591,-5.671,-2.568,-0.104,1.479,-6.053,0.523,0.000,-3.006,-4.728,-7.521,-544.798,-289.718,14.557,-177.583,-11.127
83178.812,301.146,0.962,24.992,300.511,298.381,-6.485,-3.344,-2.245,-1.044,0.433,-4.255,-4.805,-4.922,-3.349,-0.521,1.479,-4.885,2.408,-0.104,-2.280,-4.503,-7.511,-544.798,-289.718,14.557,-177.583,-11.157
83174.781,301.148,0.962,25.000,300.669,298.381,-6.485,-2.898,-2.031,-1.253,0.216,-4.255,-4.912,-5.243,-2.121,-1.146,1.479,-5.735,1.152,-0.313,-2.695,-3.827,-7.521,-544.798,-289.718,14.557,-177.567,-11.137
83186.875,301.146,0.962,24.998,300.669,298.221,-7.350,-3.678,-1.817,-1.670,-0.324,-4.151,-5.232,-5.671,-2.903,0.209,1.268,-5.310,1.570,-0.209,-2.177,-4.277,-7.511,-544.798,-289.718,14.557,-177.599,-11.127
83178.812,301.146,0.962,24.996,300.590,298.381,-6.269,-3.901,-1.817,-0.835,-0.648,-4.359,-4.378,-4.708,-2.344,-0.208,2.536,-5.204,1.675,-0.313,-2.798,-3.940,-7.521,-544.798,-289.718,14.557,-177.583,-11.147
83174.781,301.148,0.962,24.996,300.590,298.381,-6.593,-3.455,-1.817,-0.939,-0.216,-4.670,-4.912,-5.136,-2.903,-0.521,1.585,-4.991,1.152,-0.209,-2.177,-4.277,-7.521,-544.798,-289.718,14.557,-177.567,-11.147
83186.875,301.148,0.962,24.991,300.511,297.901,-6.377,-3.232,-1.924,-1.253,-0.216,-4.255,-5.018,-5.243,-1.898,-0.834,1.902,-5.204,1.675,-0.209,-2.902,-3.602,-7.532,-544.798,-289.718,14.557,-177.583,-11.168
83174.781,301.146,0.962,24.996,300.590,298.061,-7.242,-3.232,-1.496,-1.148,-0.864,-4.048,-4.912,-5.564,-2.679,0.000,1.162,-5.310,1.570,0.105,-2.384,-4.165,-7.521,-544.798,-289.718,14.557,-177.599,-11.137
83170.749,301.146,0.962,24.997,300.590,298.221,-5.945,-3.789,-1.603,-0.418,-0.324,-3.944,-5.018,-4.922,-2.568,-0.417,2.113,-5.098,1.989,0.628,-1.555,-4.052,-7.532,-544.798,-289.718,14.557,-177.583,-11.147
83178.812,301.146,0.962,24.996,300.590,298.221,-6.161,-2.898,-1.390,-0.731,0.324,-3.633,-3.951,-4.708,-2.009,-0.313,1.690,-4.567,0.628,0.209,-2.073,-4.277,-7.532,-544.798,-289.718,14.557,-177.599,-11.157
83174.781,301.146,0.962,24.996,300.590,298.061,-6.701,-3.121,-1.710,-0.939,-0.648,-4.463,-5.873,-4.922,-2.121,-0.729,1.585,-5.629,1.675,-1.045,-2.073,-4.052,-7.532,-544.798,-289.718,14.557,-177.583,-11.147
83174.781,301.144,0.962,24.996,300.590,297.901,-6.917,-3.901,-1.603,-0.835,-0.756,-3.840,-4.485,-5.564,-2.568,-0.104,1.690,-4.991,1.989,0.105,-2.073,-4.165,-7.521,-544.798,-289.718,14.557,-177.567,-11.147
83170.749,301.143,0.962,24.993,300.511,298.221,-6.701,-4.347,-2.245,-1.044,-0.216,-4.255,-4.912,-4.601,-3.126,-0.313,1.796,-5.629,2.199,-0.313,-2.177,-4.390,-7.542,-544.798,-289.718,14.557,-177.550,-11.147
83170.749,301.148,0.962,24.990,300.432,297.901,-7.133,-2.675,-2.031,-1.148,-0.216,-4.255,-4.805,-5.136,-2.009,-0.104,2.219,-4.885,1.047,0.105,-1.658,-3.602,-7.542,-544.798,-289.718,14.557,-177.550,-11.127
83178.812,301.143,0.962,24.982,300.274,297.581,-6.053,-3.232,-1.176,-1.253,-0.216,-4.255,-5.659,-5.457,-2.903,0.104,1.479,-4.885,1.885,-0.731,-1.866,-3.602,-7.552,-544.798,-289.718,14.557,-177.567,-11.137
83178.812,301.143,0.962,24.992,300.511,297.581,-6.593,-3.678,-1.496,-0.313,-0.756,-4.463,-4.698,-6.207,-2.121,-0.313,1.902,-4.991,1.361,-0.104,-2.488,-4.390,-7.532,-544.798,-289.718,14.557,-177.583,-11.157
83174.781,301.144,0.962,24.986,300.353,298.061,-6.593,-4.347,-1.817,-1.148,-0.216,-4.048,-5.232,-4.708,-3.014,-0.834,1.373,-5.310,1.466,-0.731,-2.073,-4.953,-7.532,-544.798,-289.718,14.557,-177.567,-11.157
83178.812,301.144,0.962,24.986,300.353,297.421,-6.701,-3.121,-2.245,-1.566,-0.216,-4.151,-4.698,-4.922,-2.903,-0.938,1.690,-5.098,1.047,-0.313,-2.073,-3.715,-7.542,-544.798,-289.718,14.557,-177.567,-11.137
83178.812,301.144,0.962,24.986,300.353,297.901,-6.809,-4.235,-1.069,-1.775,-0.108,-4.359,-4.378,-5.350,-2.233,-0.313,0.845,-5.416,1.466,-0.627,-1.762,-3.715,-7.542,-544.798,-289.718,14.557,-177.567,-11.157
83178.812,301.143,0.962,24.986,300.353,297.741,-6.377,-3.455,-1.924,-0.626,-1.079,-3.944,-4.698,-5.457,-2.456,0.104,2.219,-5.204,1.989,-0.313,-2.695,-3.602,-7.532,-544.798,-289.718,14.557,-177.567,-11.137
83174.781,301.141,0.962,24.983,300.274,297.741,-7.025,-3.232,-1.924,-1.044,-0.216,-4.878,-5.019,-5.029,-3.237,-0.938,1.585,-5.310,1.361,-0.418,-2.488,-4.953,-7.552,-544.798,-289.718,14.557,-177.583,-11.127
