%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82541.852,298.827,0.962,25.042,301.714,297.100,-7.351,-4.012,-1.710,-1.357,-0.864,-4.255,-5.018,-5.672,-3.349,-0.938,0.951,-5.522,1.570,-0.313,-2.902,-4.503,-5.637,-544.798,-289.718,14.557,-178.634,-11.992
82541.852,298.826,0.962,25.042,301.714,297.100,-7.351,-4.792,-2.245,-1.983,-1.079,-4.773,-5.018,-5.565,-3.684,-0.938,1.373,-5.841,1.780,-0.209,-2.177,-4.166,-5.647,-544.798,-289.718,14.557,-178.634,-12.003
82537.821,298.824,0.962,25.036,301.556,297.100,-6.702,-3.789,-2.459,-1.253,-0.432,-4.877,-5.339,-5.137,-3.014,-1.146,0.845,-5.947,0.419,-0.627,-2.798,-4.954,-5.658,-544.798,-289.718,14.557,-178.568,-11.992
82541.852,298.826,0.962,25.042,301.714,296.780,-7.134,-3.678,-2.031,-1.775,-0.432,-4.773,-6.086,-5.244,-2.791,-0.625,1.690,-5.098,2.408,-1.358,-2.591,-4.053,-5.647,-544.798,-289.718,14.557,-178.601,-11.992
82545.883,298.827,0.962,25.044,301.793,296.940,-6.918,-4.012,-1.496,-0.835,-0.648,-3.943,-5.125,-5.565,-2.791,-0.521,1.162,-5.310,1.885,0.105,-2.487,-4.616,-5.647,-544.798,-289.718,14.557,-178.601,-12.003
82545.883,298.829,0.962,25.041,301.714,296.780,-6.918,-4.124,-2.459,-1.461,-0.648,-4.773,-5.446,-4.923,-3.237,-0.417,1.479,-5.841,1.885,0.105,-2.902,-4.616,-5.658,-544.798,-289.718,14.557,-178.617,-11.992
82537.821,298.824,0.962,25.046,301.793,297.100,-7.567,-4.012,-2.993,-1.879,-0.756,-4.981,-6.086,-4.923,-2.902,-1.459,1.479,-4.991,1.047,-0.731,-2.798,-4.391,-5.658,-544.798,-289.718,14.557,-178.634,-11.992
82545.883,298.826,0.962,25.041,301.714,296.780,-7.891,-4.570,-2.138,-2.088,-0.864,-4.670,-5.766,-5.779,-3.014,-0.938,0.845,-5.735,1.885,-0.940,-2.695,-4.166,-5.678,-544.798,-289.718,14.557,-178.617,-11.982
82549.915,298.826,0.962,25.040,301.714,296.780,-6.702,-4.012,-2.245,-1.670,-0.756,-4.358,-5.552,-5.886,-3.349,-0.625,1.056,-5.947,1.466,-0.209,-3.628,-3.940,-5.658,-544.798,-289.718,14.557,-178.634,-12.013
82541.852,298.824,0.962,25.042,301.714,297.100,-6.702,-3.901,-2.245,-1.566,-0.540,-4.877,-5.659,-5.993,-3.461,-0.625,1.479,-5.416,1.361,-0.522,-2.487,-5.291,-5.658,-544.798,-289.718,14.557,-178.601,-12.013
82537.821,298.827,0.962,25.039,301.635,296.780,-6.594,-4.124,-2.031,-1.357,-0.540,-4.462,-5.125,-5.672,-2.568,-1.563,0.951,-5.947,1.675,-0.627,-3.006,-4.166,-5.678,-544.798,-289.718,14.557,-178.617,-12.013
82537.821,298.826,0.962,25.042,301.714,297.100,-7.567,-4.458,-2.138,-2.296,-1.295,-4.877,-5.766,-6.207,-3.237,-0.729,0.739,-5.629,1.256,-0.627,-2.591,-4.166,-5.668,-544.798,-289.718,14.557,-178.617,-11.992
82541.852,298.827,0.962,25.038,301.635,296.780,-6.486,-4.681,-1.924,-1.148,-0.972,-4.566,-5.766,-5.672,-3.461,-0.938,0.634,-6.160,1.152,-0.313,-3.317,-4.616,-5.678,-544.798,-289.718,14.557,-178.601,-12.013
82537.821,298.829,0.962,25.042,301.714,297.100,-7.351,-3.567,-2.779,-1.983,-0.000,-5.707,-5.232,-5.458,-3.349,-1.042,1.056,-5.310,1.361,-0.522,-2.487,-4.841,-5.678,-544.798,-289.718,14.557,-178.617,-12.003
82533.789,298.826,0.962,25.036,301.556,296.780,-6.810,-3.567,-2.138,-1.357,-1.079,-4.670,-6.193,-5.137,-2.902,-1.251,1.162,-6.053,1.257,-1.358,-3.109,-4.391,-5.668,-544.798,-289.718,14.557,-178.601,-11.992
82533.789,298.827,0.962,25.036,301.556,296.780,-8.107,-4.124,-2.459,-1.983,-0.972,-4.670,-5.766,-6.314,-3.907,-0.729,0.106,-5.841,1.361,-0.104,-2.695,-4.391,-5.678,-544.798,-289.718,14.557,-178.617,-11.992
82533.789,298.824,0.962,25.036,301.556,296.619,-7.134,-4.570,-2.245,-1.357,-0.864,-4.773,-5.125,-4.709,-3.349,-1.251,1.268,-5.735,1.361,-0.209,-2.695,-4.954,-5.689,-544.798,-289.718,14.557,-178.601,-11.992
82529.758,298.827,0.962,25.044,301.714,296.619,-6.810,-3.567,-2.459,-1.670,-1.187,-5.396,-5.659,-5.244,-2.568,-1.146,0.951,-5.098,1.257,0.105,-2.384,-4.503,-5.668,-544.798,-289.718,14.557,-178.617,-11.982
82537.821,298.827,0.962,25.042,301.714,296.619,-7.243,-3.232,-1.710,-2.192,-0.756,-4.566,-5.659,-5.351,-3.237,-0.625,0.634,-5.416,1.571,-1.045,-2.695,-4.841,-5.668,-544.798,-289.718,14.557,-178.601,-11.992
82533.789,298.829,0.962,25.040,301.635,296.780,-6.918,-4.458,-2.779,-1.879,-1.403,-5.292,-6.086,-6.100,-3.237,-0.938,1.479,-5.947,1.571,-0.209,-3.213,-4.954,-5.668,-544.798,-289.718,14.557,-178.585,-11.992
82533.789,298.827,0.962,25.043,301.714,296.940,-6.594,-4.347,-2.565,-0.940,-0.216,-4.670,-5.339,-5.030,-3.572,-0.521,1.056,-5.841,1.361,0.105,-2.073,-5.066,-5.678,-544.798,-289.718,14.557,-178.601,-11.992
82529.758,298.829,0.962,25.040,301.635,296.780,-7.026,-3.344,-3.100,-1.148,-0.324,-4.255,-5.552,-5.458,-2.902,-1.251,0.845,-5.310,1.047,-0.731,-2.384,-4.278,-5.668,-544.798,-289.718,14.557,-178.617,-11.992
82533.789,298.830,0.962,25.040,301.635,296.459,-7.134,-3.901,-2.031,-2.297,-0.756,-4.462,-5.446,-5.993,-3.014,-0.625,1.268,-5.416,1.885,-1.463,-2.695,-3.940,-5.658,-544.798,-289.718,14.557,-178.617,-12.003
82529.758,298.827,0.962,25.040,301.635,296.780,-6.054,-3.901,-1.817,-1.044,-0.864,-5.292,-5.339,-5.672,-3.014,-0.208,1.268,-5.947,1.571,-0.104,-2.695,-4.503,-5.658,-544.798,-289.718,14.557,-178.601,-12.003
82529.758,298.827,0.962,25.037,301.556,296.619,-6.702,-3.455,-1.710,-1.253,-0.000,-4.981,-5.018,-4.923,-3.014,-0.313,2.113,-5.735,1.152,-0.313,-2.798,-5.629,-5.689,-544.798,-289.718,14.557,-178.585,-11.982
82529.758,298.826,0.962,25.037,301.556,296.459,-6.702,-3.121,-2.672,-1.984,-0.972,-4.670,-5.873,-5.351,-2.791,-1.251,1.268,-5.416,1.152,-0.313,-3.317,-3.828,-5.658,-544.798,-289.718,14.557,-178.617,-12.003
82529.758,298.829,0.962,25.031,301.398,296.299,-7.783,-3.678,-2.031,-1.775,-0.972,-4.877,-5.339,-5.886,-3.237,-0.729,0.106,-5.522,0.942,-1.254,-2.695,-4.166,-5.658,-544.798,-289.718,14.557,-178.617,-12.003
82533.789,298.827,0.962,25.030,301.398,296.299,-6.594,-4.681,-1.924,-1.253,-1.295,-4.981,-5.232,-5.137,-3.126,-1.042,1.585,-6.478,1.885,-0.104,-2.280,-3.715,-5.658,-544.798,-289.718,14.557,-178.617,-11.992
82529.758,298.827,0.962,25.034,301.477,296.459,-6.702,-3.009,-2.458,-1.148,-0.216,-4.981,-4.805,-5.458,-2.902,-0.834,1.162,-5.098,0.524,-1.254,-2.695,-4.954,-5.647,-544.798,-289.718,14.557,-178.617,-12.013
82533.789,298.829,0.962,25.027,301.319,296.139,-7.459,-3.678,-2.031,-1.879,-0.972,-4.255,-5.659,-5.137,-3.014,-1.355,0.528,-5.204,1.257,-1.254,-2.384,-4.166,-5.637,-544.798,-289.718,14.557,-178.617,-12.003
82533.789,298.829,0.962,25.030,301.398,296.299,-7.783,-3.901,-1.924,-1.670,-0.972,-5.085,-5.232,-5.993,-2.902,-1.042,0.739,-5.098,1.152,0.419,-2.798,-4.616,-5.647,-544.798,-289.718,14.557,-178.617,-11.982
82537.821,298.827,0.962,25.033,301.477,296.139,-6.702,-4.012,-2.031,-1.148,-0.108,-3.943,-5.232,-4.816,-3.349,-0.417,1.268,-5.629,1.466,-0.418,-2.177,-4.616,-5.658,-544.798,-289.718,14.557,-178.585,-12.003
82533.789,298.827,0.962,25.030,301.398,296.299,-7.241,-3.901,-2.993,-0.940,-0.324,-5.396,-5.659,-5.565,-2.791,-1.667,1.162,-4.991,0.524,-0.836,-2.280,-4.954,-5.637,-544.798,-289.718,14.557,-178.634,-11.982
82533.789,298.826,0.962,25.027,301.319,296.459,-6.701,-3.901,-2.031,-1.984,-0.864,-4.670,-6.513,-5.779,-3.126,-0.938,0.423,-6.266,1.257,-1.567,-2.902,-4.616,-5.647,-544.798,-289.718,14.557,-178.634,-11.992
82533.789,298.826,0.962,25.023,301.240,296.459,-7.458,-3.790,-2.565,-1.984,-1.619,-4.773,-5.766,-6.314,-3.237,-1.042,1.585,-5.204,1.675,-0.209,-3.006,-4.166,-5.626,-544.798,-289.718,14.557,-178.601,-11.982
