%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83521.481,301.083,0.966,15.063,109.629,107.839,-7.674,-4.570,-3.741,-2.296,-0.972,-6.123,-6.193,-5.993,-3.907,-1.876,0.423,-5.946,0.314,-1.776,-3.731,-6.304,-9.166,-544.798,-289.718,14.557,-90.006,-59.994
83513.418,301.085,0.966,15.058,109.550,107.839,-7.890,-5.015,-2.779,-2.296,-1.511,-5.292,-7.154,-5.993,-4.131,-2.084,0.317,-6.371,0.314,-1.881,-3.731,-5.403,-9.197,-544.798,-289.718,14.557,-89.990,-59.984
83517.449,301.083,0.966,15.041,109.312,108.159,-8.214,-4.681,-3.207,-2.505,-1.403,-4.981,-6.086,-6.207,-4.242,-1.355,0.000,-6.159,0.314,-1.045,-3.524,-5.403,-9.177,-544.798,-289.718,14.557,-90.006,-60.004
83517.449,301.085,0.966,15.058,109.550,108.159,-7.782,-5.796,-3.100,-2.505,-2.051,-5.604,-6.300,-6.207,-4.465,-1.876,0.634,-7.114,0.314,-0.940,-3.628,-5.741,-9.187,-544.798,-289.718,14.557,-89.990,-59.973
83525.512,301.085,0.966,15.057,109.550,108.159,-8.214,-4.458,-3.527,-2.401,-1.079,-5.915,-6.513,-6.421,-4.242,-2.084,0.423,-6.265,-0.209,-1.567,-3.109,-5.966,-9.166,-544.798,-289.718,14.557,-90.023,-59.984
83525.512,301.083,0.966,15.062,109.629,107.999,-8.106,-4.458,-3.207,-2.818,-1.727,-5.397,-6.193,-6.100,-3.684,-1.876,0.528,-6.477,1.047,-2.194,-3.213,-4.953,-9.177,-544.798,-289.718,14.557,-90.006,-59.984
83529.544,301.083,0.966,15.056,109.550,107.999,-7.782,-4.681,-3.207,-2.505,-1.295,-5.708,-6.513,-7.277,-4.354,-1.771,-0.422,-6.583,0.524,-1.567,-3.731,-6.191,-9.177,-544.798,-289.718,14.557,-89.990,-59.984
83521.481,301.085,0.966,15.057,109.550,107.839,-7.350,-5.796,-3.634,-2.505,-1.943,-6.227,-5.979,-5.885,-4.577,-1.980,0.106,-7.539,0.419,-1.254,-3.317,-5.741,-9.187,-544.798,-289.718,14.557,-90.023,-59.984
83517.449,301.083,0.966,15.052,109.471,107.999,-8.430,-4.458,-4.703,-2.192,-1.727,-5.812,-6.940,-6.207,-4.019,-2.292,-0.527,-6.902,0.000,-1.463,-3.835,-5.853,-9.166,-544.798,-289.718,14.557,-90.023,-59.994
83513.418,301.083,0.966,15.058,109.550,108.159,-7.998,-5.238,-3.100,-3.236,-1.403,-6.020,-6.620,-6.314,-4.465,-1.876,-0.527,-6.796,0.209,-2.194,-3.731,-5.741,-9.187,-544.798,-289.718,14.557,-89.974,-59.994
