%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83662.580,301.404,0.967,24.980,301.704,277.059,-6.809,-4.012,-1.817,-1.775,-0.648,-4.151,-4.698,-5.672,-2.679,-0.208,0.739,-5.415,1.361,-0.209,-2.384,-4.503,0.000,-544.798,-289.718,14.557,-178.214,7.989
83662.580,301.409,0.967,24.987,301.863,276.899,-6.485,-4.235,-2.351,-1.253,-1.187,-4.877,-5.232,-5.136,-3.125,-0.625,1.479,-6.159,1.361,-0.313,-2.591,-4.277,0.000,-544.798,-289.718,14.557,-178.247,7.979
83666.611,301.406,0.967,24.980,301.704,276.738,-6.809,-3.232,-1.389,-0.522,0.649,-4.462,-4.485,-4.708,-2.679,-0.521,1.268,-4.991,0.942,-0.313,-2.177,-4.953,0.000,-544.798,-289.718,14.557,-178.230,7.979
83666.611,301.404,0.967,24.979,301.704,276.578,-6.809,-3.567,-1.817,-1.775,-0.756,-3.943,-5.552,-5.243,-2.902,-0.729,1.373,-5.415,1.989,-0.418,-2.280,-3.940,0.000,-544.798,-289.718,14.557,-178.263,7.969
83666.611,301.406,0.967,24.983,301.784,276.578,-7.025,-3.344,-1.496,-1.044,-0.648,-4.151,-4.058,-5.564,-2.902,-0.208,1.162,-4.885,1.361,-0.000,-1.866,-4.615,0.000,-544.798,-289.718,14.557,-178.230,7.969
83662.580,301.402,0.967,24.977,301.625,276.738,-5.728,-4.347,-1.924,-0.626,-0.000,-4.566,-4.591,-5.136,-3.572,-0.625,1.584,-6.053,1.466,0.105,-1.866,-4.165,0.000,-544.798,-289.718,14.557,-178.230,7.979
83670.643,301.404,0.967,24.982,301.784,276.738,-6.701,-3.455,-2.779,-0.939,-0.108,-4.462,-4.591,-5.136,-2.344,-0.938,1.796,-4.566,1.152,-0.313,-2.384,-4.390,0.000,-544.798,-289.718,14.557,-178.247,7.979
83654.517,301.406,0.967,24.985,301.784,276.738,-6.377,-3.567,-1.710,-2.296,-0.864,-3.943,-5.552,-5.779,-3.237,-0.625,1.690,-5.946,1.885,-1.149,-2.488,-4.840,0.000,-544.798,-289.718,14.557,-178.230,7.969
83662.580,301.409,0.967,24.980,301.704,276.418,-6.809,-3.901,-1.817,-1.670,-1.187,-4.255,-5.339,-6.100,-2.344,-0.313,1.584,-5.203,1.885,0.209,-3.317,-4.615,0.000,-544.798,-289.718,14.557,-178.247,7.969
83666.611,301.407,0.967,24.980,301.704,276.899,-6.701,-4.458,-1.496,-1.357,-0.000,-4.774,-5.339,-5.350,-3.795,-0.938,1.162,-5.309,1.361,-0.209,-2.384,-4.390,0.000,-544.798,-289.718,14.557,-178.230,7.979
83658.548,301.404,0.967,24.977,301.625,276.899,-6.917,-3.901,-2.565,-1.253,-0.864,-3.943,-5.446,-4.922,-2.232,-1.146,1.585,-5.203,1.885,-0.418,-2.073,-3.715,0.000,-544.798,-289.718,14.557,-178.247,7.969
83658.548,301.409,0.967,24.978,301.625,276.258,-7.566,-3.567,-1.817,-2.401,-0.324,-4.358,-5.019,-5.564,-2.902,-0.313,0.634,-5.415,1.361,-1.149,-2.488,-4.728,0.000,-544.798,-289.718,14.557,-178.247,7.969
83666.611,301.407,0.967,24.970,301.467,276.418,-7.025,-4.124,-2.565,-1.461,-1.187,-4.462,-5.446,-5.564,-3.237,-0.417,1.902,-5.734,1.466,-0.313,-2.488,-4.165,0.000,-544.798,-289.718,14.557,-178.247,7.979
83666.611,301.407,0.967,24.973,301.546,276.578,-6.809,-3.121,-1.924,-1.148,-0.648,-5.085,-5.339,-5.136,-2.902,-0.313,1.479,-5.203,1.675,-0.104,-2.177,-5.516,0.000,-544.798,-289.718,14.557,-178.247,7.969
83658.548,301.407,0.967,24.974,301.546,276.578,-6.917,-3.009,-2.351,-1.461,-0.216,-3.840,-5.980,-5.457,-2.567,-0.729,1.162,-5.522,2.094,-0.627,-2.280,-3.715,0.000,-544.798,-289.718,14.557,-178.214,7.989
83658.548,301.406,0.967,24.964,301.309,276.418,-7.350,-3.455,-1.603,-1.044,-0.324,-4.255,-5.019,-5.779,-3.014,0.522,0.845,-5.309,1.989,0.105,-2.073,-4.165,0.000,-544.798,-289.718,14.557,-178.230,7.989
83670.643,301.404,0.967,24.962,301.309,276.578,-6.485,-4.347,-1.924,-1.253,-0.324,-4.047,-4.698,-4.494,-3.125,-0.729,1.690,-5.734,2.094,-0.104,-1.866,-3.940,0.000,-544.798,-289.718,14.557,-178.230,7.989
83658.548,301.406,0.967,24.974,301.546,276.418,-6.377,-3.009,-2.351,-1.253,0.108,-4.774,-4.912,-4.708,-1.898,-0.208,1.268,-4.672,1.047,-0.104,-1.969,-4.165,0.000,-544.798,-289.718,14.557,-178.263,7.969
83666.611,301.406,0.967,24.966,301.388,276.418,-7.025,-3.455,-1.924,-1.566,-0.756,-4.462,-5.980,-5.243,-2.456,-0.313,1.268,-4.991,1.885,-0.418,-1.762,-3.377,0.000,-544.798,-289.718,14.557,-178.247,7.979
83658.548,301.402,0.967,24.971,301.467,276.738,-6.593,-3.121,-1.283,-0.522,-0.216,-4.358,-5.232,-5.564,-2.679,-0.417,1.162,-5.097,1.675,-0.209,-2.798,-4.840,0.000,-544.798,-289.718,14.557,-178.247,7.979
83654.517,301.407,0.967,24.962,301.230,276.578,-6.593,-4.124,-1.603,-0.835,-0.000,-4.462,-5.232,-5.243,-3.460,-1.042,1.796,-5.097,1.570,-0.209,-2.073,-4.390,0.000,-544.798,-289.718,14.557,-178.263,7.969
83658.548,301.406,0.967,24.964,301.309,276.578,-7.242,-3.789,-2.886,-1.148,-0.648,-4.566,-5.125,-5.350,-2.567,-1.459,1.585,-5.309,0.733,-0.836,-2.695,-4.728,0.000,-544.798,-289.718,14.557,-178.230,7.979
83654.517,301.409,0.967,24.965,301.309,276.899,-6.701,-4.012,-2.138,-2.192,-0.756,-4.774,-5.980,-5.350,-3.014,-0.417,0.845,-4.991,1.256,-0.836,-2.798,-4.503,0.000,-544.798,-289.718,14.557,-178.279,7.969
83670.643,301.402,0.967,24.962,301.309,276.738,-6.593,-4.347,-1.710,-1.044,-1.187,-4.877,-5.446,-5.672,-3.014,-0.104,1.373,-5.309,1.570,-0.313,-2.798,-4.277,0.000,-544.798,-289.718,14.557,-178.230,7.979
83662.580,301.406,0.967,24.960,301.230,276.578,-6.809,-3.009,-1.924,-1.461,-0.000,-4.462,-5.125,-5.029,-3.349,-0.834,1.585,-5.628,1.361,-0.836,-2.073,-5.291,0.000,-544.798,-289.718,14.557,-178.263,7.969
83658.548,301.402,0.967,24.964,301.309,276.899,-6.917,-3.678,-2.779,-1.670,-0.540,-4.151,-5.446,-5.564,-2.791,-1.250,1.162,-5.522,1.256,-0.731,-2.488,-4.390,0.000,-544.798,-289.718,14.557,-178.247,7.969
83654.517,301.402,0.967,24.962,301.230,276.738,-8.214,-4.124,-2.138,-1.566,-1.079,-5.085,-5.339,-5.993,-3.126,-0.313,1.056,-5.203,1.256,-0.104,-2.695,-4.503,0.000,-544.798,-289.718,14.557,-178.230,7.979
83654.517,301.404,0.967,24.965,301.309,277.059,-6.377,-3.901,-1.603,-1.044,-0.972,-4.358,-5.339,-5.564,-3.349,-0.208,1.373,-6.053,0.733,-0.731,-2.488,-4.615,0.000,-544.798,-289.718,14.557,-178.263,7.979
