%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82900.646,301.277,0.959,14.910,106.546,104.235,-7.566,-3.455,-2.031,-1.879,-0.648,-4.877,-5.552,-5.778,-3.237,-0.313,1.056,-5.416,1.466,-0.940,-2.384,-4.390,0.000,-544.798,-289.718,14.557,-178.970,-12.220
82904.677,301.277,0.959,14.920,106.704,104.235,-6.917,-4.570,-2.565,-1.044,-0.756,-4.877,-5.232,-5.243,-3.796,-0.729,1.585,-5.947,1.256,-0.522,-2.798,-4.615,0.000,-544.798,-289.718,14.557,-178.986,-12.220
82900.646,301.280,0.959,14.926,106.783,104.235,-7.350,-4.124,-2.138,-1.566,-1.187,-5.604,-5.446,-5.350,-3.349,-0.938,1.056,-4.885,1.047,-0.627,-2.488,-5.065,0.000,-544.798,-289.718,14.557,-178.954,-12.210
82900.646,301.275,0.959,14.932,106.862,103.915,-6.917,-3.344,-2.031,-1.148,-0.540,-4.358,-5.552,-4.922,-2.456,-1.459,1.479,-5.416,1.675,-1.254,-2.798,-3.940,0.000,-544.798,-289.718,14.557,-178.954,-12.220
82900.646,301.281,0.959,14.926,106.783,104.075,-7.242,-3.567,-2.138,-1.461,-0.432,-4.566,-5.019,-5.350,-3.126,-0.521,0.528,-5.522,0.838,-0.731,-2.488,-4.840,0.000,-544.798,-289.718,14.557,-178.970,-12.210
82900.646,301.278,0.959,14.926,106.783,104.235,-6.701,-4.570,-2.565,-1.357,-0.972,-4.566,-5.232,-5.243,-3.572,-0.625,1.585,-6.053,2.094,-0.209,-2.488,-4.728,0.000,-544.798,-289.718,14.557,-178.954,-12.210
82900.646,301.278,0.959,14.915,106.625,104.395,-7.350,-3.121,-2.351,-1.148,-0.216,-4.981,-5.019,-5.457,-2.679,-1.250,1.162,-5.098,0.942,-0.522,-2.177,-4.953,0.000,-544.798,-289.718,14.557,-178.954,-12.190
82908.709,301.277,0.959,14.925,106.783,104.395,-7.133,-3.455,-1.283,-1.670,-0.540,-4.566,-6.086,-5.350,-2.679,-0.313,1.268,-5.204,2.094,-0.836,-2.280,-4.277,0.000,-544.798,-289.718,14.557,-179.003,-12.220
82904.677,301.280,0.959,14.926,106.783,104.715,-7.350,-3.678,-1.817,-0.939,-0.756,-4.151,-4.912,-5.992,-3.014,-0.834,1.796,-5.204,1.152,-0.313,-3.006,-4.390,0.000,-544.798,-289.718,14.557,-178.970,-12.231
82904.677,301.281,0.959,14.920,106.704,104.555,-6.593,-4.124,-1.603,-1.253,0.216,-4.358,-4.805,-4.815,-2.903,-0.313,1.690,-4.779,1.675,-0.418,-2.073,-5.178,0.000,-544.798,-289.718,14.557,-178.970,-12.231
