%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83896.401,301.610,0.969,24.933,301.202,279.814,-8.322,-6.464,-4.381,-3.131,-2.375,-6.330,-6.513,-6.528,-5.246,-2.501,-0.422,-7.858,-0.000,-1.985,-3.835,-6.415,-12.998,-544.798,-289.718,14.557,60.029,19.018
83908.495,301.614,0.969,24.931,301.202,279.653,-8.971,-5.127,-4.381,-3.235,-1.835,-7.160,-7.368,-6.635,-4.576,-3.022,-0.843,-6.477,-0.627,-1.985,-4.353,-6.078,-12.998,-544.798,-289.718,14.557,60.013,18.997
83904.464,301.614,0.969,24.932,301.202,279.493,-8.863,-5.573,-3.741,-3.757,-1.511,-5.915,-7.154,-6.635,-5.023,-2.397,-0.738,-7.221,0.419,-2.821,-4.042,-6.190,-13.008,-544.798,-289.718,14.557,60.013,18.987
83904.464,301.615,0.969,24.932,301.202,279.493,-9.079,-6.130,-3.634,-2.714,-1.727,-6.330,-6.941,-7.063,-5.023,-2.084,-0.843,-7.221,-0.209,-1.881,-4.353,-6.865,-13.029,-544.798,-289.718,14.557,60.013,18.997
83900.432,301.615,0.969,24.926,301.044,279.333,-8.431,-6.464,-4.061,-3.235,-1.403,-6.434,-7.261,-6.207,-5.023,-2.397,-0.633,-6.902,-0.000,-1.881,-3.628,-7.316,-13.019,-544.798,-289.718,14.557,60.045,19.007
83900.432,301.617,0.969,24.929,301.123,279.013,-9.079,-5.350,-4.703,-3.027,-2.051,-6.019,-7.261,-6.956,-4.800,-3.022,0.106,-7.327,-0.000,-2.194,-4.042,-6.303,-12.987,-544.798,-289.718,14.557,60.013,18.997
83900.432,301.617,0.969,24.926,301.044,279.013,-9.079,-5.573,-3.634,-3.549,-2.159,-5.915,-7.261,-6.956,-4.911,-2.188,-1.054,-6.902,0.419,-2.508,-4.250,-6.415,-13.008,-544.798,-289.718,14.557,60.013,19.028
83900.432,301.614,0.969,24.919,300.886,279.333,-7.890,-5.796,-4.061,-2.818,-1.943,-6.123,-7.261,-6.742,-5.134,-2.605,-0.105,-7.964,-0.209,-1.881,-4.250,-5.852,-13.019,-544.798,-289.718,14.557,60.013,19.007
83900.432,301.614,0.969,24.923,300.965,278.533,-8.647,-4.904,-4.168,-2.818,-1.943,-6.641,-6.513,-6.956,-4.465,-2.709,-0.738,-6.690,-0.732,-2.299,-3.835,-7.316,-13.029,-544.798,-289.718,14.557,59.996,18.997
83896.401,301.615,0.969,24.920,300.886,278.533,-8.647,-5.238,-3.848,-3.131,-2.267,-6.123,-7.902,-6.421,-4.242,-2.605,-0.105,-7.645,0.314,-3.134,-4.664,-6.753,-13.019,-544.798,-289.718,14.557,60.013,19.028
83892.369,301.617,0.969,24.917,300.807,279.013,-9.187,-5.907,-4.382,-3.131,-1.943,-6.745,-7.368,-7.384,-4.800,-2.397,-1.265,-7.539,-0.523,-2.090,-4.353,-6.528,-12.998,-544.798,-289.718,14.557,60.013,18.987
83896.401,301.615,0.969,24.917,300.807,278.693,-8.431,-6.353,-3.848,-2.609,-1.511,-6.019,-7.047,-5.886,-4.689,-2.084,0.211,-7.645,0.314,-1.776,-3.731,-6.753,-13.008,-544.798,-289.718,14.557,60.013,18.997
83900.432,301.617,0.969,24.916,300.807,278.853,-8.755,-5.461,-5.237,-3.235,-1.727,-6.538,-7.261,-6.956,-4.577,-3.126,-0.738,-7.539,-0.627,-2.090,-4.042,-6.190,-13.019,-544.798,-289.718,14.557,60.045,18.997
83892.369,301.617,0.969,24.921,300.886,278.533,-9.295,-5.127,-3.741,-3.549,-2.051,-5.811,-7.368,-6.849,-4.354,-2.397,-0.316,-6.902,-0.000,-2.821,-4.353,-6.078,-13.029,-544.798,-289.718,14.557,60.045,19.018
83896.401,301.615,0.969,24.914,300.728,278.853,-8.647,-5.350,-4.061,-2.818,-2.267,-6.019,-6.834,-7.277,-4.577,-1.980,-0.000,-7.114,0.209,-1.672,-4.457,-5.515,-13.008,-544.798,-289.718,14.557,60.029,19.007
83896.401,301.618,0.969,24.914,300.728,278.853,-7.782,-5.127,-4.061,-3.131,-1.511,-6.538,-6.407,-6.207,-5.693,-2.917,-0.422,-6.796,-0.209,-2.821,-3.835,-6.865,-12.998,-544.798,-289.718,14.557,60.013,19.007
83892.369,301.617,0.969,24.914,300.728,278.853,-8.539,-4.793,-4.596,-3.027,-1.727,-6.123,-7.902,-6.742,-4.800,-3.438,-1.160,-7.433,0.105,-2.716,-4.146,-5.965,-13.039,-544.798,-289.718,14.557,60.029,18.997
83888.338,301.617,0.969,24.915,300.728,279.013,-8.863,-5.238,-4.061,-3.131,-1.403,-5.500,-7.047,-6.742,-4.577,-2.292,-1.054,-6.902,-0.627,-2.925,-3.731,-6.415,-13.029,-544.798,-289.718,14.557,60.029,18.997
83896.401,301.615,0.969,24.914,300.728,278.853,-8.755,-6.576,-4.061,-2.714,-2.375,-6.019,-8.008,-6.314,-4.689,-2.917,-0.316,-7.858,-0.000,-2.194,-4.250,-6.640,-13.029,-544.798,-289.718,14.557,60.029,19.007
83888.338,301.617,0.969,24.908,300.570,279.333,-8.863,-5.573,-4.382,-3.027,-1.835,-7.160,-7.154,-6.635,-4.577,-2.605,-0.738,-6.796,-0.418,-1.985,-4.042,-6.303,-13.039,-544.798,-289.718,14.557,60.029,18.987
83892.369,301.615,0.969,24.911,300.649,279.013,-8.863,-5.350,-3.634,-3.653,-2.267,-6.226,-7.581,-6.742,-5.135,-2.188,-0.000,-6.796,0.314,-3.030,-4.353,-5.852,-13.029,-544.798,-289.718,14.557,60.013,19.018
83892.369,301.618,0.969,24.908,300.570,279.173,-8.539,-5.015,-3.741,-3.027,-1.943,-6.226,-6.727,-7.170,-4.131,-2.605,-0.843,-7.114,-0.418,-2.299,-4.457,-6.415,-13.029,-544.798,-289.718,14.557,60.029,19.007
83888.338,301.615,0.969,24.911,300.649,279.333,-8.971,-6.130,-4.596,-2.922,-2.051,-6.434,-7.368,-6.314,-5.470,-2.917,-0.738,-7.645,-0.523,-2.194,-3.835,-7.090,-13.019,-544.798,-289.718,14.557,59.996,19.007
83896.401,301.615,0.969,24.910,300.649,279.814,-8.755,-5.573,-5.344,-3.027,-1.943,-6.330,-7.154,-6.421,-4.131,-3.334,-0.422,-7.114,-0.418,-1.985,-4.353,-6.303,-13.019,-544.798,-289.718,14.557,60.013,18.997
83900.432,301.615,0.969,24.913,300.728,279.653,-8.863,-5.684,-3.420,-3.340,-2.159,-6.123,-6.834,-6.421,-4.241,-2.292,-1.160,-7.327,-0.105,-2.090,-4.042,-6.190,-13.008,-544.798,-289.718,14.557,60.029,18.997
83892.369,301.617,0.969,24.914,300.728,279.974,-8.647,-5.684,-3.848,-3.131,-3.238,-6.226,-7.474,-6.849,-5.134,-2.396,-0.105,-7.433,-0.209,-2.194,-4.353,-6.078,-13.019,-544.798,-289.718,14.557,60.013,19.007
83892.369,301.617,0.969,24.908,300.570,279.974,-8.755,-5.350,-3.848,-3.131,-2.267,-6.849,-7.154,-6.742,-5.246,-2.396,0.317,-6.584,-0.209,-1.881,-3.628,-6.978,-13.019,-544.798,-289.718,14.557,59.996,19.018
83896.401,301.617,0.969,24.914,300.728,279.974,-8.322,-5.350,-3.099,-2.818,-1.295,-5.604,-7.795,-5.993,-4.688,-2.917,-0.633,-6.902,0.314,-1.985,-4.250,-6.078,-13.019,-544.798,-289.718,14.557,60.013,18.987
83892.369,301.617,0.969,24.917,300.807,280.294,-9.187,-5.461,-3.634,-3.235,-2.159,-5.707,-6.834,-7.063,-4.353,-2.605,-1.265,-6.371,0.419,-2.299,-3.939,-6.078,-13.029,-544.798,-289.718,14.557,60.045,19.007
83892.369,301.617,0.969,24.917,300.807,280.614,-8.214,-6.019,-3.848,-3.235,-2.375,-6.330,-6.620,-6.207,-4.465,-2.188,-0.422,-7.752,-0.209,-1.672,-3.731,-6.078,-13.029,-544.798,-289.718,14.557,60.029,19.007
83892.369,301.617,0.969,24.917,300.807,280.934,-8.539,-5.127,-4.489,-3.027,-1.619,-6.330,-6.834,-6.100,-4.800,-2.501,-0.633,-7.114,-0.314,-1.672,-3.628,-6.303,-13.019,-544.798,-289.718,14.557,60.013,18.987
83896.401,301.615,0.969,24.920,300.886,280.934,-8.863,-5.461,-3.206,-3.444,-1.403,-6.019,-7.474,-6.421,-5.023,-2.292,-0.949,-7.221,-0.418,-3.134,-4.353,-6.304,-13.029,-544.798,-289.718,14.557,60.029,19.028
83892.369,301.614,0.969,24.917,300.807,280.934,-8.971,-6.130,-4.382,-3.131,-3.023,-6.849,-7.795,-7.812,-5.469,-2.917,-0.316,-7.539,-0.314,-2.299,-4.353,-5.628,-13.029,-544.798,-289.718,14.557,60.013,19.007
83896.401,301.614,0.969,24.920,300.886,281.254,-7.998,-4.904,-3.420,-2.609,-1.079,-6.123,-6.941,-6.421,-4.576,-2.292,-0.316,-7.114,0.209,-2.194,-4.561,-6.979,-13.039,-544.798,-289.718,14.557,60.013,19.018
83896.401,301.617,0.969,24.920,300.886,281.575,-8.431,-5.127,-4.061,-2.714,-2.159,-6.019,-7.154,-6.956,-4.465,-4.064,-0.422,-7.327,-1.150,-2.925,-4.146,-5.741,-13.029,-544.798,-289.718,14.557,59.996,19.018
83892.369,301.615,0.969,24.921,300.886,281.575,-9.403,-6.019,-4.061,-4.279,-1.943,-6.330,-7.154,-7.384,-5.023,-2.188,-1.581,-7.433,-0.941,-2.925,-4.353,-6.866,-13.029,-544.798,-289.718,14.557,60.029,19.018
83888.338,301.614,0.969,24.925,300.965,281.895,-8.971,-6.464,-4.168,-3.444,-3.023,-6.434,-7.047,-6.742,-4.911,-2.709,-0.000,-7.539,-0.105,-2.194,-4.353,-6.079,-13.008,-544.798,-289.718,14.557,60.045,19.018
83892.369,301.614,0.969,24.927,301.044,281.895,-8.647,-5.573,-4.275,-3.027,-1.727,-6.538,-6.834,-6.849,-4.800,-2.605,-0.949,-7.433,-0.732,-1.672,-3.524,-6.866,-13.029,-544.798,-289.718,14.557,60.013,18.997
83892.369,301.617,0.969,24.927,301.044,281.895,-8.539,-4.904,-3.954,-3.235,-2.267,-5.707,-8.115,-7.277,-4.353,-2.396,-0.422,-7.433,-0.314,-2.612,-4.250,-6.079,-13.029,-544.798,-289.718,14.557,60.029,19.028
83892.369,301.617,0.969,24.921,300.886,281.895,-8.971,-5.350,-3.954,-3.340,-2.051,-6.641,-6.834,-7.384,-4.465,-2.292,-0.843,-7.539,-0.418,-1.985,-4.250,-6.641,-13.029,-544.798,-289.718,14.557,60.013,19.007
83896.401,301.617,0.969,24.927,301.044,282.215,-8.214,-6.130,-3.741,-2.400,-0.972,-5.707,-6.727,-6.100,-4.912,-1.876,0.106,-7.221,-0.105,-1.881,-4.457,-6.754,-13.008,-544.798,-289.718,14.557,60.013,18.997
83892.369,301.615,0.969,24.924,300.965,282.535,-8.971,-4.904,-4.275,-3.235,-1.835,-6.330,-7.474,-6.528,-4.019,-2.917,-0.949,-7.221,-0.523,-1.985,-4.353,-6.304,-13.019,-544.798,-289.718,14.557,60.045,18.997
83900.432,301.615,0.969,24.919,300.886,282.535,-8.647,-5.684,-3.741,-3.966,-1.943,-6.019,-6.407,-6.528,-4.577,-1.980,-0.738,-7.327,-0.627,-2.403,-3.939,-6.079,-13.008,-544.798,-289.718,14.557,60.029,19.018
83900.432,301.614,0.969,24.929,301.123,282.375,-8.647,-5.796,-4.489,-2.714,-2.267,-5.915,-6.727,-6.956,-4.242,-2.188,0.317,-7.114,0.209,-1.881,-4.457,-5.628,-13.008,-544.798,-289.718,14.557,60.029,19.007
83900.432,301.615,0.969,24.929,301.123,282.695,-8.647,-5.796,-3.954,-2.922,-1.619,-6.745,-7.902,-6.849,-5.359,-2.501,-0.211,-7.114,-0.523,-2.508,-4.042,-6.866,-12.998,-544.798,-289.718,14.557,60.045,18.997
83896.401,301.617,0.969,24.933,301.202,282.535,-8.863,-5.016,-4.596,-3.235,-2.375,-5.811,-7.368,-6.528,-4.800,-3.126,-0.527,-7.645,0.314,-2.508,-4.250,-5.628,-12.987,-544.798,-289.718,14.557,60.045,19.018
83896.401,301.617,0.969,24.927,301.044,283.015,-9.403,-5.796,-4.061,-3.235,-2.159,-6.019,-6.620,-6.956,-4.465,-2.084,-0.949,-7.008,-0.209,-2.821,-4.250,-5.628,-13.019,-544.798,-289.718,14.557,60.013,19.007
83896.401,301.617,0.969,24.927,301.044,282.535,-8.431,-5.907,-3.634,-3.027,-2.591,-6.434,-6.941,-6.849,-4.800,-2.292,-0.105,-7.752,0.209,-1.985,-4.353,-6.865,-13.008,-544.798,-289.718,14.557,60.045,19.018
83896.401,301.618,0.969,24.930,301.123,282.535,-8.755,-5.350,-4.168,-3.549,-2.267,-6.745,-7.368,-6.421,-3.796,-2.605,-0.843,-6.796,-1.150,-3.134,-3.939,-7.090,-12.998,-544.798,-289.718,14.557,60.013,18.997
83896.401,301.617,0.969,24.930,301.123,282.375,-9.079,-5.461,-4.168,-3.862,-2.699,-5.915,-8.115,-6.528,-4.800,-2.501,-0.316,-7.539,0.209,-2.925,-4.250,-6.753,-12.998,-544.798,-289.718,14.557,60.045,19.028
83904.464,301.617,0.969,24.929,301.123,282.535,-9.187,-5.573,-3.954,-3.027,-2.159,-6.641,-6.407,-7.277,-5.024,-2.292,-0.527,-6.902,-0.418,-1.672,-4.042,-6.528,-13.019,-544.798,-289.718,14.557,60.013,19.007
83896.401,301.617,0.969,24.927,301.044,282.695,-8.214,-5.796,-3.848,-2.818,-1.943,-6.019,-7.261,-6.314,-5.024,-2.605,-0.949,-7.539,0.314,-2.194,-3.835,-6.978,-13.019,-544.798,-289.718,14.557,60.013,19.007
83904.464,301.618,0.969,24.929,301.123,282.695,-9.187,-5.796,-4.596,-3.549,-2.699,-6.538,-7.047,-6.956,-4.465,-3.543,-0.738,-7.008,-0.418,-2.090,-4.250,-6.303,-13.008,-544.798,-289.718,14.557,60.029,18.987
83900.432,301.614,0.969,24.929,301.123,282.215,-8.755,-5.573,-3.527,-4.279,-2.591,-6.538,-7.688,-6.742,-5.247,-2.292,-1.581,-7.539,-0.523,-3.030,-4.871,-6.190,-13.008,-544.798,-289.718,14.557,59.996,18.977
83896.401,301.615,0.969,24.930,301.123,282.535,-8.755,-5.684,-3.954,-2.505,-2.051,-5.915,-6.834,-6.314,-4.242,-1.771,0.211,-6.796,0.733,-1.567,-4.353,-6.078,-13.008,-544.798,-289.718,14.557,60.013,19.028
83904.464,301.612,0.969,24.929,301.123,282.375,-8.431,-5.573,-4.061,-3.340,-1.295,-6.953,-7.581,-6.742,-4.800,-2.397,-0.738,-7.008,-0.314,-2.403,-4.042,-6.865,-13.019,-544.798,-289.718,14.557,60.013,19.007
83900.432,301.617,0.969,24.929,301.123,282.215,-8.971,-5.127,-3.954,-3.027,-1.727,-5.500,-7.581,-6.528,-4.019,-3.126,-0.527,-7.327,0.209,-2.716,-4.146,-5.627,-12.998,-544.798,-289.718,14.557,60.029,19.018
83900.432,301.617,0.969,24.929,301.123,282.535,-9.079,-5.907,-4.061,-3.131,-2.267,-6.330,-7.047,-7.384,-4.800,-2.292,-1.160,-7.114,-0.000,-1.881,-3.524,-6.078,-13.019,-544.798,-289.718,14.557,60.061,19.007
83896.401,301.618,0.969,24.930,301.123,282.215,-8.322,-5.907,-4.168,-3.444,-2.159,-5.915,-6.620,-6.421,-4.465,-2.084,-0.211,-8.601,-0.209,-1.881,-4.561,-6.303,-12.977,-544.798,-289.718,14.557,60.013,18.997
83908.495,301.617,0.969,24.925,301.044,282.055,-8.647,-5.350,-4.703,-3.757,-2.375,-6.745,-6.941,-6.421,-4.354,-2.396,-0.316,-6.796,-0.836,-2.194,-4.250,-6.415,-12.998,-544.798,-289.718,14.557,60.013,19.018
83892.369,301.615,0.969,24.931,301.123,282.215,-9.079,-5.573,-4.275,-3.235,-2.591,-6.538,-8.008,-7.063,-5.135,-2.813,-0.211,-7.645,0.314,-2.716,-3.939,-5.627,-12.987,-544.798,-289.718,14.557,60.029,19.007
83900.432,301.620,0.969,24.930,301.123,282.055,-8.971,-5.016,-3.527,-2.609,-1.511,-6.330,-7.047,-6.635,-4.800,-2.501,-0.843,-7.645,-0.209,-1.567,-4.353,-6.078,-12.977,-544.798,-289.718,14.557,60.029,18.997
83896.401,301.617,0.969,24.933,301.202,281.895,-8.106,-5.461,-3.527,-2.922,-1.727,-6.019,-6.407,-6.314,-5.135,-1.876,-0.105,-7.433,0.314,-1.672,-3.835,-6.753,-12.998,-544.798,-289.718,14.557,60.013,19.018
83904.464,301.617,0.969,24.929,301.123,281.895,-8.863,-5.796,-4.703,-3.131,-2.159,-6.330,-7.581,-7.491,-5.024,-3.647,-0.633,-7.645,-0.314,-2.194,-3.835,-6.078,-13.008,-544.798,-289.718,14.557,60.029,18.997
83896.401,301.615,0.969,24.933,301.202,282.215,-8.971,-4.904,-3.420,-3.862,-1.511,-5.811,-6.834,-6.635,-4.577,-1.980,-1.160,-7.539,-0.209,-2.612,-4.353,-6.640,-12.987,-544.798,-289.718,14.557,60.029,19.018
83896.401,301.620,0.969,24.930,301.123,282.055,-8.755,-6.687,-4.489,-3.340,-3.131,-6.434,-7.261,-7.063,-4.800,-2.188,-0.000,-7.221,-0.627,-2.194,-4.250,-6.303,-12.998,-544.798,-289.718,14.557,60.013,19.007
83896.401,301.615,0.969,24.930,301.123,281.895,-8.539,-4.904,-3.848,-3.027,-1.835,-6.330,-6.941,-6.849,-5.359,-2.396,-0.738,-6.902,0.209,-2.194,-4.250,-6.528,-12.987,-544.798,-289.718,14.557,60.029,18.997
83896.401,301.618,0.969,24.933,301.202,282.375,-8.431,-6.130,-4.061,-3.340,-1.727,-6.226,-7.688,-6.849,-4.131,-2.917,-0.949,-7.008,-0.209,-3.239,-4.457,-6.190,-12.998,-544.798,-289.718,14.557,60.013,19.007
83904.464,301.618,0.969,24.935,301.281,282.375,-9.403,-5.684,-4.168,-3.340,-2.483,-6.019,-7.047,-7.491,-5.359,-2.396,-1.054,-7.114,-0.000,-1.881,-4.042,-5.627,-12.987,-544.798,-289.718,14.557,60.029,19.007
83892.369,301.618,0.969,24.940,301.360,282.375,-7.890,-6.353,-3.741,-3.131,-1.835,-6.434,-6.834,-6.207,-5.024,-1.876,-0.105,-7.433,-0.000,-2.090,-4.353,-5.965,-13.019,-544.798,-289.718,14.557,60.013,19.007
