%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83827.867,301.164,0.97,14.865,107.127,105.924,-6.485,-3.567,-0.962,-1.67,0,-3.943,-4.805,-5.029,-2.233,0,1.162,-4.991,1.885,-0.104,-1.866,-3.602,-2.118,-544.798,-289.718,14.557,12.977,-15.062
83823.836,301.165,0.97,14.865,107.127,105.924,-6.485,-3.567,-1.496,-0.835,-1.079,-3.943,-4.805,-5.243,-2.791,-0.208,2.007,-5.31,1.989,0,-2.591,-4.277,-2.107,-544.798,-289.718,14.557,13.009,-15.072
83831.898,301.164,0.97,14.875,107.285,106.084,-6.485,-3.789,-1.389,-1.044,-0.108,-5.189,-4.805,-4.815,-2.791,-0.313,1.585,-5.098,1.57,0,-1.969,-4.728,-2.128,-544.798,-289.718,14.557,13.009,-15.082
83831.898,301.161,0.97,14.87,107.206,105.924,-6.593,-3.455,-1.924,-1.044,-0.216,-3.84,-5.019,-5.136,-2.344,-0.729,1.796,-4.354,1.885,-0.104,-2.488,-3.602,-2.107,-544.798,-289.718,14.557,12.977,-15.051
83823.836,301.162,0.97,14.859,107.048,105.764,-6.701,-3.678,-1.603,-1.253,-0.648,-4.255,-4.485,-5.029,-2.456,0.209,1.479,-4.991,1.885,0,-2.488,-4.165,-2.138,-544.798,-289.718,14.557,13.009,-15.062
83831.898,301.164,0.97,14.864,107.127,105.764,-6.053,-4.458,-1.496,-1.148,-0.648,-4.358,-5.125,-4.815,-3.126,-0.104,1.902,-5.522,2.094,0.314,-1.969,-4.165,-2.138,-544.798,-289.718,14.557,13.026,-15.051
83827.867,301.165,0.97,14.87,107.206,105.764,-6.053,-2.898,-2.351,-0.835,-0.108,-4.462,-4.805,-4.494,-1.786,-0.729,1.796,-4.248,1.361,0.209,-1.969,-3.94,-2.118,-544.798,-289.718,14.557,13.009,-15.051
83823.836,301.162,0.97,14.876,107.285,105.444,-6.269,-2.675,-1.496,-1.67,-0.648,-4.151,-5.766,-5.243,-2.679,0.209,1.373,-5.204,2.617,-0.418,-2.488,-3.827,-2.138,-544.798,-289.718,14.557,12.993,-15.072
83827.867,301.161,0.97,14.875,107.285,105.604,-7.35,-3.455,-1.817,-0.835,-0.864,-4.877,-5.019,-5.564,-2.233,-0.417,2.007,-5.31,1.78,0.105,-3.006,-4.052,-2.107,-544.798,-289.718,14.557,13.026,-15.051
83831.898,301.161,0.97,14.859,107.048,105.764,-6.269,-3.567,-2.244,-1.461,0.216,-4.358,-5.232,-4.922,-3.572,-0.625,1.585,-4.567,1.675,0.209,-1.969,-5.065,-2.138,-544.798,-289.718,14.557,13.009,-15.051
83831.898,301.159,0.97,14.864,107.127,105.764,-6.917,-2.898,-2.565,-1.566,-0.54,-4.566,-4.805,-5.029,-1.898,-1.355,1.373,-5.098,1.675,0.209,-2.384,-3.377,-2.128,-544.798,-289.718,14.557,13.009,-15.041
83831.898,301.162,0.97,14.875,107.285,105.604,-6.701,-3.344,-2.031,-1.775,-0.432,-4.047,-5.339,-5.457,-2.344,0.104,0.739,-4.885,1.361,-0.627,-2.073,-3.94,-2.118,-544.798,-289.718,14.557,12.993,-15.041
83827.867,301.161,0.97,14.87,107.206,105.604,-6.485,-4.124,-1.817,-0.939,-1.079,-4.358,-4.805,-4.494,-2.903,-0.625,1.901,-5.522,1.466,-0.209,-2.798,-3.49,-2.128,-544.798,-289.718,14.557,13.009,-15.062
